alpha_3,languages,population,internet_usage_pct,internet_usage_record_year,uk_visits_period,uk_visits_number,uk_spending_millions,pop_score,net_score,uk_visits_missing,uk_score_raw,uk_missing_strategy,uk_floor,uk_impute_value,uk_score_raw_imputed,uk_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_multi_count,bayes_hdi_prob,bayes_rank,seen_in_listens,known_correct,known_incorrect,run_label,run_id,model_variant,uk_missing_strategy_cli,uk_floor_cli,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_multi_count_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
BGR,['Bulgarian'],6437360,82.439,2024,2025 Q1 P,151000.0,76.0,6.808707797095676,0.82439,False,5.178979823406043,p10,0.05,4.815572229111593,5.178979823406043,0.4957712738968041,1.25,1.0,0.75,0.75,False,2.7827793413194355,2.0870845059895764,2.7827793413194355,2.7827793413194355,36,False,Bulgaria,,25-05-2025,unknown,,51.36424159014973,47.34452494157783,55.74511589580653,3.7174371412930946e-20,3.438829123292574e-23,1.2999341147101555e-19,100,0.9,179,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
BRA,['Portuguese'],213421037,84.4635,2024,2025 Q1 P,65000.0,115.0,8.329237225785352,0.8446349999999999,False,4.812920038045028,p10,0.05,4.815572229111593,4.812920038045028,0.3792778132687557,1.25,1.0,0.75,1.0,False,2.6682821049760994,2.6682821049760994,2.6682821049760994,2.6682821049760994,37,False,Brazil,,25-05-2025,unknown,,149.5006260209262,134.9897079668996,164.7865457531061,4.018061967242526e-55,4.477585983523924e-70,3.199758989175701e-57,100,0.9,246,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
MLT,"['English', 'Maltese']",574250,92.0727,2023,2025 Q2 P,158000.0,153.0,5.759101003867063,0.920727,False,5.1986598356449765,p10,0.05,4.815572229111593,5.1986598356449765,0.5020341654314607,1.25,1.0,0.75,1.25,False,2.662066178816801,3.3275827235210014,2.662066178816801,2.662066178816801,38,False,Malta,,25-05-2025,unknown,,37.18053283791815,33.575790903926325,41.249593279842315,2.4033016614360382e-14,5.022944661861718e-17,8.795296507544036e-14,100,0.9,157,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
FIN,"['Finnish', 'Swedish']",5650325,93.5139,2023,2025 Q2 P,86000.0,70.0,6.752073428641965,0.935139,False,4.9345035011500435,p10,0.05,4.815572229111593,4.9345035011500435,0.41797006775466555,1.25,1.0,0.75,1.0,False,2.639116171082247,2.639116171082247,2.639116171082247,2.639116171082247,39,False,Finland,,25-05-2025,unknown,,75.3677168182604,69.89958571923097,80.79407016745643,2.145233805957722e-29,6.591145688080383e-34,3.072353007000711e-29,100,0.9,204,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
TUR,['Turkish'],85664944,87.3079,2024,,,,7.932803135318054,0.873079,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.632710089158021,1.9745325668685156,2.632710089158021,2.632710089158021,40,False,Türkiye,,25-05-2025,unknown,,104.70261146986033,100.14273504390073,109.47070278654415,1.0297832309534621e-42,3.1388888236533422e-46,3.229852830459611e-42,100,0.9,236,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
SVK,['Slovak'],5413813,89.8251,2024,2025 Q1 P,97000.0,37.0,6.733503250608721,0.898251,False,4.986776211505866,p10,0.05,4.815572229111593,4.986776211505866,0.4346051344002734,1.25,1.0,0.75,1.0,False,2.628655276709891,2.628655276709891,2.628655276709891,2.628655276709891,41,False,Slovakia,,25-05-2025,unknown,,65.34807298126564,60.80541988604877,70.32050994055169,1.0781378142189286e-25,2.028962295764337e-29,2.3798156217036553e-25,100,0.9,189,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
CHL,['Spanish'],20206953,94.4574,2023,,,,7.3055008313257455,0.944574,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.623063476426784,2.623063476426784,2.623063476426784,2.623063476426784,42,False,Chile,,25-05-2025,unknown,,90.47333688652785,86.92267364176642,94.21519988006061,5.083431977670689e-37,1.1401969118586164e-39,1.545604675087996e-36,100,0.9,229,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
ARG,"['Guaraní', 'Spanish']",46735004,89.6672,2024,,,,7.6696422841965495,0.8966719999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.6141562121994517,2.6141562121994517,2.6141562121994517,2.6141562121994517,43,False,Argentina,,25-05-2025,unknown,,96.47615876323171,92.82834220229677,100.2195034252898,1.1217646015402497e-39,2.9935342194549303e-42,4.496198780037622e-39,100,0.9,231,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
KAZ,"['Kazakh', 'Russian']",20426568,93.3917,2024,,,,7.310195404132739,0.933917,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.5951357802794424,1.9463518352095819,2.5951357802794424,2.5951357802794424,44,False,Kazakhstan,,25-05-2025,unknown,,87.68260695615957,84.25326803148177,91.23352408780278,5.657200016897084e-36,2.1774085911874885e-38,2.1620093843027487e-35,100,0.9,226,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
ISR,"['Arabic', 'Hebrew']",10134800,88.1824,2024,2025 Q2 P,87000.0,94.0,7.00581518275242,0.881824,False,4.939524244480526,p10,0.05,4.815572229111593,4.939524244480526,0.41956784983530654,1.25,1.0,0.75,0.75,False,2.5920465276805906,1.944034895760443,2.5920465276805906,2.5920465276805906,45,False,Israel,,25-05-2025,unknown,,73.84864558339035,68.71687010290249,79.2203770945913,8.91323991654375e-29,3.117988962072308e-33,9.856182781046725e-29,100,0.9,203,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
PHL,"['English', 'Filipino']",114123600,83.7661,2023,,,,8.057375462910338,0.837661,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.565575007512632,3.2069687593907896,2.565575007512632,2.565575007512632,46,False,Philippines,,25-05-2025,unknown,,100.71513416336958,95.67418954103883,106.10117468689445,1.4459851969103282e-40,8.842342545316905e-45,2.691678317648264e-40,100,0.9,234,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
UZB,"['Russian', 'Uzbek']",37859698,89.0136,2023,,,,7.578177145352642,0.8901359999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.5641530111865167,1.9231147583898875,2.5641530111865167,2.5641530111865167,47,False,Uzbekistan,,25-05-2025,unknown,,89.45182097226295,85.97072427690297,92.99760346447087,8.976445509967645e-37,3.8029960506182074e-39,3.9604504762376344e-36,100,0.9,228,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
VNM,['Vietnamese'],101343800,84.15,2024,,,,8.005797184621029,0.8415,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.5608345625329316,1.9206259218996986,2.5608345625329316,2.5608345625329316,48,False,Viet Nam,,25-05-2025,unknown,,98.86259665102456,94.0205619520748,103.9854438443502,6.137617348374243e-40,7.188998595082517e-44,1.3823366877143906e-39,100,0.9,232,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
KWT,['Arabic'],4881254,99.7473,2023,,,,6.688531407109154,0.9974729999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.536032052656966,1.9020240394927246,2.536032052656966,2.536032052656966,49,False,Kuwait,,25-05-2025,unknown,,74.14535063494372,70.03839727011432,78.54187304742024,1.5085319281327585e-29,6.093252850571298e-33,2.67953242364759e-29,100,0.9,205,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
HKG,"['English', 'Chinese']",7527500,95.9778,2023,,,,6.876650764184797,0.959778,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.5088262116445152,3.136032764555644,2.5088262116445152,2.5088262116445152,50,False,Hong Kong,,25-05-2025,unknown,,73.52162139961227,69.97843391737162,77.1725689285939,8.983383576899748e-30,2.3542012143114056e-32,2.8426053260314624e-29,100,0.9,207,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
BLR,"['Belarusian', 'Russian']",9109280,94.2618,2024,,,,6.959484051574066,0.942618,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.493650539369199,1.870237904526899,2.493650539369199,2.493650539369199,51,False,Belarus,,25-05-2025,unknown,,73.11908490504696,69.78303124730785,76.53168689349566,9.360051042287655e-30,4.431523633336784e-32,3.446407251601673e-29,100,0.9,206,False,False,True,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
JOR,['Arabic'],11734000,92.5344,2023,,,,7.069446083880313,0.925344,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.486631429749247,1.8649735723119352,2.486631429749247,2.486631429749247,52,False,Jordan,,25-05-2025,unknown,,73.8809080477622,70.73712807125503,77.13809244427652,3.49460352689539e-30,2.4356860760108828e-32,1.3455626568333438e-29,100,0.9,209,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
IRL,"['English', 'Irish']",5458600,96.4974,2023,,,,6.7370812708662235,0.964974,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.4712132111008422,3.089016513876053,2.4712132111008422,2.4712132111008422,53,False,Ireland,,25-05-2025,multi,100.0,68.77846718931481,65.14031829938945,72.49873465370891,1.0330964780875604e-27,2.3688721616230722e-30,3.340197573950805e-27,100,0.9,198,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
QAT,['Arabic'],3173024,99.6528,2023,,,,6.501473357013159,0.996528,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.4627714574691932,1.847078593101895,2.4627714574691932,2.4627714574691932,54,False,Qatar,,25-05-2025,unknown,,66.1109851358651,62.03767923261524,70.44500365593723,3.0101060261308215e-26,1.7946827391287852e-29,7.080036481202753e-26,100,0.9,192,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
NZL,"['English', 'Māori', 'New Zealand Sign Language']",5324700,96.1638,2023,2025 Q1 P,65000.0,121.0,6.726295144126775,0.961638,False,4.812920038045028,p10,0.05,4.815572229111593,4.812920038045028,0.3792778132687557,1.25,1.0,0.75,1.25,False,2.4532678914514494,3.066584864314312,2.4532678914514494,2.4532678914514494,55,False,New Zealand,,25-05-2025,multi,100.0,83.37401914498902,76.75473120405036,90.08316885807957,7.673544551142952e-32,6.792390889177218e-38,3.5558984291873526e-32,100,0.9,213,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
OMN,['Arabic'],5343630,95.2517,2024,,,,6.727836379384905,0.952517,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.4359646129238213,1.826973459692866,2.4359646129238213,2.4359646129238213,56,False,Oman,,25-05-2025,unknown,,65.72522764390354,62.27388166980664,69.34564632389342,1.6219460241115567e-26,5.303806468407942e-29,5.611807879123515e-26,100,0.9,194,False,False,True,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
SGP,"['English', 'Chinese', 'Malay', 'Tamil']",6110200,94.3776,2024,,,,6.786055425868549,0.9437760000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.4344964763461063,3.043120595432633,2.4344964763461063,2.4344964763461063,57,False,Singapore,,25-05-2025,multi,100.0,66.1716208503603,62.80812572717759,69.64999213470999,9.093754030354187e-27,3.9292880422278363e-29,3.3173661950504754e-26,100,0.9,196,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
DOM,['Spanish'],10771504,91.0022,2024,,,,7.032276347058217,0.910022,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.432599645688619,2.432599645688619,2.432599645688619,2.432599645688619,58,False,Dominican Republic,,25-05-2025,unknown,,68.8013090563948,65.65733135650082,72.080204039905,4.902291329528053e-28,3.5791718237037165e-30,2.007567484502586e-27,100,0.9,201,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
IRN,['Persian (Farsi)'],85961000,79.6309,2023,,,,7.934301459075755,0.7963089999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.4016689321746854,1.8012516991310141,2.4016689321746854,2.4016689321746854,59,False,"Iran, Islamic Republic of",,25-05-2025,unknown,,81.98410760133665,77.12359817233207,87.19507909126668,1.3690510877921956e-32,1.1807939273070553e-36,2.470815712773666e-32,100,0.9,216,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
JAM,"['English', 'Jamaican Patois']",2825544,89.473,2023,2025 Q2 P,83000.0,76.0,6.4511020746169,0.89473,False,4.919083324808191,p10,0.05,4.815572229111593,4.919083324808191,0.4130628100405039,1.25,1.0,0.75,1.25,False,2.3841962921707305,2.9802453652134133,2.3841962921707305,2.3841962921707305,60,False,Jamaica,,25-05-2025,unknown,,55.55839969700875,51.0053427915334,60.57203826590644,1.2099852649383363e-21,2.993490444316087e-25,3.599932208054671e-21,100,0.9,182,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
IRQ,"['Arabic', 'Aramaic', 'Sorani']",46118793,81.7291,2023,,,,7.663877932614442,0.817291,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3809381511227303,1.7857036133420476,2.3809381511227303,2.3809381511227303,61,False,Iraq,,25-05-2025,unknown,,74.58678456805738,70.308928932743,78.94058063972213,6.2052625787078544e-30,4.110386367273375e-33,2.0522558036609787e-29,100,0.9,208,False,False,True,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
AZE,['Azerbaijani'],10241722,89.0,2023,,,,7.010372983224158,0.89,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.371668308304684,1.778751231228513,2.371668308304684,2.371668308304684,62,False,Azerbaijan,,25-05-2025,unknown,,63.69456864533198,60.48653927877064,67.0161691255249,7.907638353518085e-26,5.265369483660686e-28,3.256031864584153e-25,100,0.9,190,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
BHR,['Arabic'],1594654,100.0,2024,,,,6.202666466583464,1.0,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3577689676735747,1.768326725755181,2.3577689676735747,2.3577689676735747,63,False,Bahrain,,25-05-2025,unknown,,55.93408578842757,51.832114524402286,60.18213857524594,5.645528567947182e-22,4.392350996817649e-25,1.6002861839698554e-21,100,0.9,184,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
UKR,['Ukrainian'],32862000,82.3755,2023,,,,7.516693991312429,0.823755,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3536818187110415,1.765261364033281,2.3536818187110415,2.3536818187110415,64,False,Ukraine,,25-05-2025,unknown,,69.7342672166206,65.86231732123528,73.6573484211767,5.206734012818231e-28,7.55511308619957e-31,1.6405854101340053e-27,100,0.9,200,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
PER,"['Aymara', 'Quechua', 'Spanish']",34350244,81.9571,2024,,,,7.535929826329404,0.8195709999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.3477197159970715,2.3477197159970715,2.3477197159970715,2.3477197159970715,65,False,Peru,,25-05-2025,unknown,,69.60344487496904,65.63331835911562,73.62788289909662,6.515725116743155e-28,7.7779365402540515e-31,2.0556035254469516e-27,100,0.9,199,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
IDN,['Indonesian'],284438782,72.7808,2024,,,,8.453988810272648,0.727808,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3388443061035074,1.7541332295776306,2.3388443061035074,2.3388443061035074,66,False,Indonesia,,25-05-2025,unknown,,89.8812623021273,82.2303964072571,97.99208524630701,3.794871834286324e-34,2.71499859881675e-41,1.5952388599092467e-34,100,0.9,222,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
LBY,['Arabic'],7459000,88.4989,2023,,,,6.8726806071519295,0.884989,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3119947992493866,1.7339960994370398,2.3119947992493866,2.3119947992493866,67,False,Libya,,25-05-2025,unknown,,57.73661138445102,54.52286345974778,61.129301602248894,2.9955960222495673e-23,1.7303581853913701e-25,1.141830536267576e-22,100,0.9,187,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
KGZ,"['Kyrgyz', 'Russian']",7281800,88.4701,2023,,,,6.86223874654393,0.8847010000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3077308750956447,1.7307981563217334,2.3077308750956447,2.3077308750956447,68,False,Kyrgyzstan,,25-05-2025,unknown,,57.325145352067935,54.10492651428514,60.724897689588275,4.5106034300690204e-23,2.575775421876042e-25,1.7209410197106104e-22,100,0.9,186,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
URY,['Spanish'],3499451,91.9911,2024,,,,6.543999916815401,0.919911,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.2882944953066553,2.2882944953066553,2.2882944953066553,2.2882944953066553,69,False,Uruguay,,25-05-2025,unknown,,53.06128720453387,49.709139316917884,56.59144801765483,3.3038792576160625e-21,1.4976047523580537e-23,1.2824239500519928e-20,100,0.9,180,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
SRB,['Serbian'],6567783,87.6907,2024,,,,6.81741879522901,0.8769070000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.2724604274592175,2.2724604274592175,2.2724604274592175,2.2724604274592175,70,False,Serbia,,25-05-2025,unknown,,54.43902998580075,51.21711668834021,57.79556971995818,8.062924111069789e-22,4.587737014750555e-24,2.9248755442596838e-21,100,0.9,183,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
COL,['Spanish'],53057212,77.3369,2023,,,,7.724744425351789,0.773369,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.2708774511331726,2.2708774511331726,2.2708774511331726,2.2708774511331726,71,False,Colombia,,25-05-2025,unknown,,67.22576625736251,62.30991907713635,72.16357436480429,2.110223292419495e-26,3.2966749179524305e-30,5.41631854716709e-26,100,0.9,193,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
DZA,['Arabic'],47400000,76.9081,2023,,,,7.675778341674085,0.769081,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.2439714435346474,1.6829785826509855,2.2439714435346474,2.2439714435346474,72,False,Algeria,,25-05-2025,unknown,,64.400646733853,59.615541981029324,69.25203362777131,3.19753075500103e-25,5.816501052927372e-29,7.6678246764857e-25,100,0.9,188,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
PSE,['Arabic'],5483450,86.6377,2023,,,,6.739053887776157,0.866377,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.2193646393678934,1.66452347952592,2.2193646393678934,2.2193646393678934,73,False,"Palestine, State of",,25-05-2025,unknown,,50.23343914533804,46.896491692545005,53.59492904114594,5.294516537370945e-20,2.838879638764985e-22,2.014937327837701e-19,100,0.9,178,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
LVA,['Latvian'],1829000,92.7076,2024,,,,6.262213705476417,0.927076,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.206815579526078,2.206815579526078,2.206815579526078,2.206815579526078,74,False,Latvia,,25-05-2025,unknown,,45.89292308366533,42.510104988854096,49.55052869621132,4.035572439149322e-18,1.4980654583181552e-20,1.4675966610770717e-17,100,0.9,173,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
SVN,['Slovene'],2130638,90.7636,2024,,,,6.328509668410944,0.907636,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.183413442598638,1.6375600819489784,2.183413442598638,2.183413442598638,75,False,Slovenia,,25-05-2025,unknown,,44.86645825701068,41.53535881264148,48.45884291815903,1.0167271770322492e-17,4.364811451185803e-20,3.800514955737194e-17,100,0.9,169,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
CRI,['Spanish'],5309625,85.3951,2023,,,,6.725063849484161,0.853951,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1829921907938648,2.1829921907938648,2.1829921907938648,2.1829921907938648,76,False,Costa Rica,,25-05-2025,unknown,,47.8773986744722,44.50076736151341,51.31067431892666,5.621098132168299e-19,2.668489399673114e-21,2.0986236460805266e-18,100,0.9,174,False,False,True,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
PRI,"['English', 'Spanish']",3203295,87.2918,2022,,,,6.505596935845423,0.872918,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.1586559038962414,2.6983198798703016,2.1586559038962414,2.1586559038962414,77,False,Puerto Rico,,25-05-2025,unknown,,44.62719781316507,41.29822853604405,48.10721523372928,1.2574729762675128e-17,6.159027047044227e-20,4.79004923552937e-17,100,0.9,168,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
EST,['Estonian'],1369995,92.238,2024,,,,6.1367189821371575,0.92238,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.151636645794563,2.151636645794563,2.151636645794563,2.151636645794563,78,False,Estonia,,25-05-2025,unknown,,41.95038618686169,38.618416036190375,45.554211369315816,1.8457367238066686e-16,7.4918035688109055e-19,6.532630739435474e-16,100,0.9,165,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
LBN,"['Arabic', 'French']",5490000,83.4933,2023,,,,6.739572344450092,0.834933,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1389802997713927,2.1389802997713927,2.1389802997713927,2.1389802997713927,79,False,Lebanon,,25-05-2025,unknown,,45.44810280225127,42.004335753968995,48.91891022287026,6.630116435008584e-18,2.7814099341723714e-20,2.4046016689513998e-17,100,0.9,172,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
BIH,"['Bosnian', 'Croatian', 'Serbian']",3422000,86.1009,2024,,,,6.534280005205082,0.8610089999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1385935397658526,2.1385935397658526,2.1385935397658526,2.1385935397658526,80,False,Bosnia and Herzegovina,,25-05-2025,unknown,,43.70271127540253,40.4118246367546,47.1995028565534,3.1753915234791465e-17,1.4978062519313792e-19,1.1374410090052414e-16,100,0.9,167,False,False,False,bayes-smoke,bayes-smoke_20251220T164827Z,no-language,p10,0.05,1.25,1.0,0.75,100,300,300,0.9,0,0.9
