alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_likelihood,bayes_total_countries,bayes_target_total_nonzero,bayes_target_total_zero,bayes_target_total_one,bayes_target_total_multi,bayes_expected_total_nonzero_mean,bayes_expected_total_zero_mean,bayes_expected_total_one_mean,bayes_expected_total_multi_mean,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_alpha_prior_sigma,bayes_beta_prior_sigma,bayes_nb_alpha_sigma,bayes_nb_alpha_mean,bayes_nb_alpha_hdi_low,bayes_nb_alpha_hdi_high,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
QAT,['Arabic'],3173024,25.5,51.25,99.6528,2023,,5366.554915778279,6.501473357013159,0.996528,1.25,1.0,0.75,0.75,False,6.47890024151761,4.859175181138207,6.47890024151761,6.47890024151761,41,False,Qatar,,25-05-2025,False,unknown,,,False,5.953581291128746,4.686194138876201,7.396090243030334,552.2912726085092,108.43968707026089,1629.6006491976127,0.027981340021918984,0.023990600692202792,0.03204674817232412,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,13.705890985386064,,,-0.008971921876841711,0.0,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,172
NZL,"['English', 'Māori', 'New Zealand Sign Language']",5324700,-41.0,174.0,96.1638,2023,97.82,18539.259996895576,6.726295144126775,0.961638,1.25,1.0,0.75,1.25,False,6.468261009807783,8.085326262259729,6.468261009807783,6.468261009807783,42,False,New Zealand,,25-05-2025,True,censored,,2.0,True,7.760068674654013,5.145731055801879,10.569580713916439,12936.546066463696,171.6970593941868,38932.346603104765,0.026071684808034075,0.02182666799323727,0.030716069343122234,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,15.491415755274714,0.952517,,0.648571657298825,0.9810100579804575,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,222
OMN,['Arabic'],5343630,21.0,57.0,95.2517,2024,,6123.698844742656,6.727836379384905,0.952517,1.25,1.0,0.75,0.75,False,6.408378524582571,4.8062838934369285,6.408378524582571,6.408378524582571,43,False,Oman,,25-05-2025,True,observed_multi,29.0,,False,6.146288593037941,4.865459566086914,7.584891891030586,673.8512129996067,129.7305468764919,1968.2341472230248,0.027767333268990214,0.023840576438769356,0.031792238566921975,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,19.302377674946467,0.27375900000000003,0.11720000000000001,2.052009785418105,-1.3933883090051618,-0.9204033537738123,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,180
SGP,"['English', 'Chinese', 'Malay', 'Tamil']",6110200,1.36666666,103.8,94.3776,2024,83.1,10906.935526005507,6.786055425868549,0.9437760000000001,1.25,1.0,0.75,1.25,False,6.4045162456045155,8.005645307005643,6.4045162456045155,6.4045162456045155,44,False,Singapore,,25-05-2025,True,censored,,2.0,True,7.381618804691608,5.214779266381057,9.744135732369847,4950.329703794506,183.97123168681603,17053.930216950186,0.02645348127448818,0.022403835139441997,0.030863978413691772,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,0.0,,,-5.05635113851145,0.0,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,211
DOM,['Spanish'],10771504,19.0,-70.66666666,91.0022,2024,,6922.186226811556,7.032276347058217,0.910022,1.25,1.0,0.75,1.0,False,6.399526185902613,6.399526185902613,6.399526185902613,6.399526185902613,45,False,Dominican Republic,,25-05-2025,False,unknown,,,False,6.484954924070021,5.121354590730402,8.007889995825982,985.949935520984,167.5621943664251,3004.5708379913426,0.027394342706755795,0.023515517302156473,0.03140036142175401,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,16.192414686550872,0.910022,,0.9067239686209403,0.8323561067856962,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,188
IRN,['Persian (Farsi)'],85961000,32.0,53.0,79.6309,2023,,4935.672773012755,7.934301459075755,0.7963089999999999,1.25,1.0,0.75,0.75,False,6.3181556605751545,4.738616745431366,6.3181556605751545,6.3181556605751545,46,False,"Iran, Islamic Republic of",,25-05-2025,False,unknown,,,False,7.5464515975688675,5.8230598563791185,9.436776635494015,3690.41010283658,338.0047465308783,12541.227257867657,0.026259180633289952,0.02247552377086946,0.03027602656843112,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,17.646731082164038,0.817291,0.35,1.4422955967227291,0.5079690130513409,-0.15929900865865904,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,219
FIN,"['Finnish', 'Swedish']",5650325,64.0,26.0,93.5139,2023,70.0,1926.1070315467211,6.752073428641965,0.935139,1.25,1.0,0.75,1.0,False,6.314127193986819,6.314127193986819,6.314127193986819,6.314127193986819,47,False,Finland,,25-05-2025,False,unknown,,,False,6.924488599539808,5.1089858848552225,8.87603117582925,2125.796497819493,165.50243218846484,7158.324540086177,0.02693076935011335,0.022967608970798144,0.031212836261373673,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,15.547223623592183,0.935139,0.7,0.669123657527823,0.9202191799039179,0.984972987863264,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,199
IRQ,"['Arabic', 'Aramaic', 'Sorani']",46118793,33.0,44.0,81.7291,2023,35.0,4276.380632226291,7.663877932614442,0.817291,1.25,1.0,0.75,0.75,False,6.26361845942439,4.697713844568293,6.26361845942439,6.26361845942439,48,False,Iraq,,25-05-2025,True,observed_multi,234.0,,False,7.033535579000197,5.475379500019758,8.759885216628314,1947.0801561079497,238.74105854912096,6373.380707540042,0.026801931649838767,0.022951560062435542,0.030808160969037834,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,12.878532307393002,0.998301,,-0.313657914232766,1.1411694297065655,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,203
AZE,['Azerbaijani'],10241722,40.5,47.5,89.0,2023,,3930.125892284722,7.010372983224158,0.89,1.25,1.0,0.75,0.75,False,6.239231955069501,4.679423966302126,6.239231955069501,6.239231955069501,49,False,Azerbaijan,,25-05-2025,False,unknown,,,False,6.350708525811736,5.0256097450212325,7.836747157958873,844.2789256214951,152.2630695883784,2531.9554188181073,0.027543114853612282,0.02364868999564463,0.03157375909110534,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,16.141980327500146,0.89,,0.888150835655827,0.7623161159439145,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,185
PRT,['Portuguese'],10749635,39.5,-8.0,88.487,2024,27.0,1674.3801395135133,7.0313937181886415,0.8848699999999999,1.25,1.0,0.75,1.0,False,6.221869359413582,6.221869359413582,6.221869359413582,6.221869359413582,50,False,Portugal,,25-05-2025,True,censored,,2.0,True,6.014189917656033,4.70399821943332,7.472778568034761,602.4032398931593,110.38764680700388,1759.4887599350704,0.027915536406131262,0.02396160342121627,0.03195604061392936,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,15.625379064311183,0.8157810000000001,,0.6979054527115591,0.5026868041725534,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,175
BHR,['Arabic'],1594654,26.0,50.55,100.0,2024,,5279.15754686833,6.202666466583464,1.0,1.25,1.0,0.75,0.75,False,6.202666466583464,4.651999849937598,6.202666466583464,6.202666466583464,51,False,Bahrain,,25-05-2025,False,unknown,,,False,5.439136804172691,4.261757171598578,6.79476639259497,317.4859244697904,70.93451816302364,893.1606180510041,0.028564440290062082,0.024467730828945992,0.032692697984368906,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,14.282167342769135,1.0,,0.2032496193855688,1.1471127892330957,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,150
UKR,['Ukrainian'],32862000,49.0,32.0,82.3755,2023,18.0,2393.292074218166,7.516693991312429,0.823755,1.25,1.0,0.75,0.75,False,6.191914258813569,4.643935694110177,6.191914258813569,6.191914258813569,52,False,Ukraine,,25-05-2025,False,unknown,,,False,6.341270338166166,4.816009431715204,8.051804712575525,969.4782941312208,123.47138642256091,3139.4559839156714,0.027555210923318165,0.023589911395502938,0.0316124783347981,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,0.0,,,-5.05635113851145,0.0,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,184
ISR,"['Arabic', 'Hebrew']",10134800,31.47,35.13,88.1824,2024,84.97,3859.5903474815527,7.00581518275242,0.881824,1.25,1.0,0.75,0.75,False,6.177895967715471,4.633421975786603,6.177895967715471,6.177895967715471,53,False,Israel,,25-05-2025,False,unknown,,,False,7.527939999128982,5.271739109729679,9.968769126547382,6348.559910177298,194.75442673364327,21349.194043741754,0.026303519736804965,0.02222267864036351,0.030770732650343618,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,17.89182068970841,0.892207,0.34,1.5325531504017724,0.7700365364707255,-0.19199249427357096,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,216
PER,"['Aymara', 'Quechua', 'Spanish']",34350244,-10.0,-76.0,81.9571,2024,,9886.041920852245,7.535929826329404,0.8195709999999999,1.25,1.0,0.75,1.0,False,6.176229543694616,6.176229543694616,6.176229543694616,6.176229543694616,54,False,Peru,,25-05-2025,False,unknown,,,False,6.949302251670669,5.42557870145766,8.617136073370668,1740.0588913924175,227.142762061121,5525.53902585199,0.026893477182255758,0.02304370397034903,0.03094805201388926,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,18.55279262955334,0.837661,0.6373,1.77596498225635,0.5792263606413466,0.7799848330577653,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,201
CZE,"['Czech', 'Slovak']",10882341,49.75,15.5,87.6878,2024,27.0,1286.7695582632664,7.036722330474317,0.8768779999999999,1.25,1.0,0.75,1.0,False,6.170347003701658,6.170347003701658,6.170347003701658,6.170347003701658,55,False,Czechia,,25-05-2025,False,unknown,,,False,5.985608952470805,4.683642000119971,7.43935119159854,583.469971702333,108.16328783388673,1701.645866228584,0.02794790728775326,0.023984936543618905,0.03199201620996378,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,16.202651941688483,0.8768779999999999,0.27,0.9104939759026307,0.7164133709720902,-0.4208468935779556,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,173
IDN,['Indonesian'],284438782,-5.0,120.0,72.7808,2024,,12496.473829025206,8.453988810272648,0.727808,1.25,1.0,0.75,0.75,False,6.152880688026915,4.614660516020186,6.152880688026915,6.152880688026915,56,False,Indonesia,,25-05-2025,True,censored,,2.0,True,8.14379452351432,6.171422309430338,10.303997300964964,8465.840673510445,478.8667244783794,29851.706936048256,0.02564354741516982,0.02184867797174865,0.02969403781944112,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,11.344861779922974,,0.9993000000000001,-0.8784527716974233,0.0,1.963489012317583,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,231
LBY,['Arabic'],7459000,25.0,17.0,88.4989,2023,,3587.601937185113,6.8726806071519295,0.884989,1.25,1.0,0.75,0.75,False,6.082246737842779,4.561685053382084,6.082246737842779,6.082246737842779,57,False,Libya,,25-05-2025,False,unknown,,,False,6.082174261866724,4.83595245606448,7.494660115519933,620.8894770071475,125.95849607126789,1798.4134173745115,0.027841552569361595,0.02391307442869545,0.03190742173568596,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,12.123234367221169,0.700834,0.4303,-0.5918065679507245,0.1005847750400845,0.10322968082908517,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,178
KGZ,"['Kyrgyz', 'Russian']",7281800,41.0,75.0,88.4701,2023,,5660.831518833146,6.86223874654393,0.8847010000000001,1.25,1.0,0.75,0.75,False,6.071029481306162,4.553272110979622,6.071029481306162,6.071029481306162,58,False,Kyrgyzstan,,25-05-2025,False,unknown,,,False,6.062248092968276,4.821468949401858,7.467983088155642,607.0013001550109,124.14732342085384,1751.071375617001,0.027863820488742242,0.023931662502345616,0.03193191082971453,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,16.682145024583093,0.607171,,1.0870737709486322,-0.2270625959625025,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,177
