alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
TKL,"['English', 'Samoan', 'Tokelauan']",2608,-9.0,-172.0,,,,14932.336260013946,3.4163075870598827,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,208,False,Tokelau,,25-05-2025,False,unknown,,,False,-14.32078670627924,-14.810995470980439,-13.834300448022224,6.320695357700904e-07,3.705442043793886e-07,9.823855396135825e-07,6.320690988872435e-07,3.7054406707640657e-07,9.823845745327078e-07,0.9,1.0,3276.0,23.0,5.0,4.0,14.0,2.0,-1.985507184244546,-2.1363202832512345,-1.837691101990582,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.389437708488341,5.2376752525073105,5.545283889380473,0.6841490590909092,0.2708939338374484,2.4407095339805154,2.352375213457417,2.5291015743308956,0.32363846153846154,0.2659810274855117,-4.011337105134929,-4.125399742061242,-3.9009504800410038,15.769649755335378,0.21251,,0.5861155669703982,-1.7410469566805402,0.0,nb-2-censored-dist0_eng1-usecensored1-seed2,nb-2-censored-dist0-eng1-usecensored1-seed2_20251221T165552Z,158
ATA,[],1300,-90.0,0.0,,,,16012.069436816457,3.113943352306837,,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,209,False,Antarctica,,25-05-2025,False,unknown,,,False,-15.685695903429814,-16.214398545779854,-15.161728076176638,1.6336457545129323e-07,9.181888943813845e-08,2.6122269111120216e-07,1.6336454586280507e-07,9.181888100743027e-08,2.6122262287391564e-07,0.9,1.0,3276.0,23.0,5.0,4.0,14.0,2.0,-1.985507184244546,-2.1363202832512345,-1.837691101990582,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.389437708488341,5.2376752525073105,5.545283889380473,0.6841490590909092,0.2708939338374484,2.4407095339805154,2.352375213457417,2.5291015743308956,0.32363846153846154,0.2659810274855117,-4.011337105134929,-4.125399742061242,-3.9009504800410038,7.170119543449628,,,-2.542044172364686,0.0,0.0,nb-2-censored-dist0_eng1-usecensored1-seed2,nb-2-censored-dist0-eng1-usecensored1-seed2_20251221T165552Z,169
ASM,"['English', 'Samoan']",49710,-14.33333333,-170.0,0.0,1990,80.1,15481.564959696016,4.6964437631389995,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,210,False,American Samoa,,25-05-2025,False,unknown,,,False,-21.905393003984994,-22.424871233839692,-21.389259583492617,1.3220969302418841e-09,1.1823904797930102e-09,1.5137627240747348e-09,1.3220969284832483e-09,1.182390478394963e-09,1.5137627217832571e-09,0.9,1.0,3276.0,23.0,5.0,4.0,14.0,2.0,-1.985507184244546,-2.1363202832512345,-1.837691101990582,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.389437708488341,5.2376752525073105,5.545283889380473,0.6841490590909092,0.2708939338374484,2.4407095339805154,2.352375213457417,2.5291015743308956,0.32363846153846154,0.2659810274855117,-4.011337105134929,-4.125399742061242,-3.9009504800410038,10.813961399088718,0.0,0.8009999999999999,-1.2165625345933686,-2.525523733216695,1.794720258712967,nb-2-censored-dist0_eng1-usecensored1-seed2,nb-2-censored-dist0-eng1-usecensored1-seed2_20251221T165552Z,188
WLF,['French'],11620,-13.3,-176.2,,,,15460.917628000761,4.065206128054312,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,211,False,Wallis and Futuna,,25-05-2025,False,unknown,,,False,-11.391579198174716,-11.799091642137231,-10.988620629534639,1.1647747580731032e-05,7.512377979236668e-06,1.689384109880204e-05,1.1647603231997718e-05,7.512321543623602e-06,1.6893555699345645e-05,0.9,1.0,3276.0,23.0,5.0,4.0,14.0,2.0,-1.985507184244546,-2.1363202832512345,-1.837691101990582,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.389437708488341,5.2376752525073105,5.545283889380473,0.6841490590909092,0.2708939338374484,2.4407095339805154,2.352375213457417,2.5291015743308956,0.32363846153846154,0.2659810274855117,-4.011337105134929,-4.125399742061242,-3.9009504800410038,12.233478646720625,0.581386,0.4986,-0.7001998271054032,-0.37934795229697843,0.6577970621271805,nb-2-censored-dist0_eng1-usecensored1-seed2,nb-2-censored-dist0-eng1-usecensored1-seed2_20251221T165552Z,145
ALA,['Swedish'],30654,60.116667,19.9,,,,1479.042966831538,4.486487153065907,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,212,False,Åland Islands,,25-05-2025,False,unknown,,,False,-9.489865041760062,-9.848068326251685,-9.141339632364087,7.741333679945035e-05,5.285018187728649e-05,0.0001071447008887892,7.740705673581541e-05,5.2847388809367546e-05,0.00010713322151669228,0.9,1.0,3276.0,23.0,5.0,4.0,14.0,2.0,-1.985507184244546,-2.1363202832512345,-1.837691101990582,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.389437708488341,5.2376752525073105,5.545283889380473,0.6841490590909092,0.2708939338374484,2.4407095339805154,2.352375213457417,2.5291015743308956,0.32363846153846154,0.2659810274855117,-4.011337105134929,-4.125399742061242,-3.9009504800410038,10.330518438558853,,,-1.3924194439980584,0.0,0.0,nb-2-censored-dist0_eng1-usecensored1-seed2,nb-2-censored-dist0-eng1-usecensored1-seed2_20251221T165552Z,136
VAT,"['Italian', 'Latin']",882,41.9,12.45,,,,1716.0446558773492,2.94546858513182,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,213,False,Holy See (Vatican City State),,25-05-2025,True,observed_zero,0.0,,False,-16.44621164165126,-16.997104168693657,-15.900482696288,7.722289105541187e-08,4.2519436613955214e-08,1.2531058407340613e-07,7.722288439656111e-08,4.2519434806052757e-08,1.2531056837066453e-07,0.9,1.0,3276.0,23.0,5.0,4.0,14.0,2.0,-1.985507184244546,-2.1363202832512345,-1.837691101990582,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.389437708488341,5.2376752525073105,5.545283889380473,0.6841490590909092,0.2708939338374484,2.4407095339805154,2.352375213457417,2.5291015743308956,0.32363846153846154,0.2659810274855117,-4.011337105134929,-4.125399742061242,-3.9009504800410038,11.61613166174864,0.759927,0.95,-0.9247655808160112,0.27973288229688403,2.3549105903640326,nb-2-censored-dist0_eng1-usecensored1-seed2,nb-2-censored-dist0-eng1-usecensored1-seed2_20251221T165552Z,174
AIA,['English'],16010,18.25,-63.16666666,,,92.31,6504.417949577811,4.204391331919299,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,214,False,Anguilla,,25-05-2025,False,unknown,,,False,-19.80393365666768,-20.36254254871143,-19.250173080858076,3.659498372585945e-09,2.434366500183792e-09,5.362707126494519e-09,3.6594983583212028e-09,2.4343664942576512e-09,5.362707097735891e-09,0.9,1.0,3276.0,23.0,5.0,4.0,14.0,2.0,-1.985507184244546,-2.1363202832512345,-1.837691101990582,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.389437708488341,5.2376752525073105,5.545283889380473,0.6841490590909092,0.2708939338374484,2.4407095339805154,2.352375213457417,2.5291015743308956,0.32363846153846154,0.2659810274855117,-4.011337105134929,-4.125399742061242,-3.9009504800410038,9.68096880599076,,0.9231,-1.6286992126871713,0.0,2.253775557334411,nb-2-censored-dist0_eng1-usecensored1-seed2,nb-2-censored-dist0-eng1-usecensored1-seed2_20251221T165552Z,186
UMI,['English'],0,19.3,166.633333,,,,11792.245165393097,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,215,False,United States Minor Outlying Islands,,25-05-2025,False,unknown,,,False,-29.74241767292389,-30.675724560741056,-28.825593082759568,1.0001421810914011e-09,1.0000476104315753e-09,1.0003028335543452e-09,1.0001421800911253e-09,1.00004760943148e-09,1.0003028325537393e-09,0.9,1.0,3276.0,23.0,5.0,4.0,14.0,2.0,-1.985507184244546,-2.1363202832512345,-1.837691101990582,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.389437708488341,5.2376752525073105,5.545283889380473,0.6841490590909092,0.2708939338374484,2.4407095339805154,2.352375213457417,2.5291015743308956,0.32363846153846154,0.2659810274855117,-4.011337105134929,-4.125399742061242,-3.9009504800410038,15.068116657013416,0.919911,,0.33092632524314136,0.8703108909428783,0.0,nb-2-censored-dist0_eng1-usecensored1-seed2,nb-2-censored-dist0-eng1-usecensored1-seed2_20251221T165552Z,193
TWN,['Chinese'],23317031,23.5,121.0,,,,9822.659031290194,7.3676732501004665,,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,216,False,"Taiwan, Province of China",,25-05-2025,False,unknown,,,False,3.5161619632419607,3.4442267080337703,3.5845434837597296,33.68568664334033,31.31905530792928,36.03690253384221,1.9653422742239985e-13,8.056001795540477e-15,7.836384970946204e-13,0.9,1.0,3276.0,23.0,5.0,4.0,14.0,2.0,-1.985507184244546,-2.1363202832512345,-1.837691101990582,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.389437708488341,5.2376752525073105,5.545283889380473,0.6841490590909092,0.2708939338374484,2.4407095339805154,2.352375213457417,2.5291015743308956,0.32363846153846154,0.2659810274855117,-4.011337105134929,-4.125399742061242,-3.9009504800410038,18.03726579437233,0.290638,0.0989,1.4109821611689668,-1.4526388742504581,-0.8449417000267183,nb-2-censored-dist0_eng1-usecensored1-seed2,nb-2-censored-dist0-eng1-usecensored1-seed2_20251221T165552Z,202
ATF,['French'],400,-49.25,69.167,,,,13262.951285515242,2.6020599913279625,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,217,False,French Southern Territories,,25-05-2025,False,unknown,,,False,-17.996400103743273,-18.592345336101033,-17.40853395351323,1.7327471623824262e-08,9.422616277781152e-09,2.8515016491487317e-08,1.73274712860049e-08,9.422616188995455e-09,2.8515015678381123e-08,0.9,1.0,3276.0,23.0,5.0,4.0,14.0,2.0,-1.985507184244546,-2.1363202832512345,-1.837691101990582,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.389437708488341,5.2376752525073105,5.545283889380473,0.6841490590909092,0.2708939338374484,2.4407095339805154,2.352375213457417,2.5291015743308956,0.32363846153846154,0.2659810274855117,-4.011337105134929,-4.125399742061242,-3.9009504800410038,5.991464547107982,,,-2.9707909777455312,0.0,0.0,nb-2-censored-dist0_eng1-usecensored1-seed2,nb-2-censored-dist0-eng1-usecensored1-seed2_20251221T165552Z,181
IMN,"['English', 'Manx']",84530,54.25,-4.5,,,99.93,165.25139578600334,4.927010868975651,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,218,False,Isle of Man,,25-05-2025,False,unknown,,,False,-17.69113486631793,-18.201026959994994,-17.194383849553336,2.2763757518927373e-08,1.3456454031685003e-08,3.508583794087529e-08,2.276375695347939e-08,1.3456453850608846e-08,3.5085836709859285e-08,0.9,1.0,3276.0,23.0,5.0,4.0,14.0,2.0,-1.985507184244546,-2.1363202832512345,-1.837691101990582,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.389437708488341,5.2376752525073105,5.545283889380473,0.6841490590909092,0.2708939338374484,2.4407095339805154,2.352375213457417,2.5291015743308956,0.32363846153846154,0.2659810274855117,-4.011337105134929,-4.125399742061242,-3.9009504800410038,21.072154949811278,0.5589999999999999,0.12179999999999999,2.51495154501592,-0.46198546168259974,-0.7588453336186015,nb-2-censored-dist0_eng1-usecensored1-seed2,nb-2-censored-dist0-eng1-usecensored1-seed2_20251221T165552Z,180
TCA,['English'],50828,21.75,-71.58333333,0.0,1990,,6743.2966747033925,4.706103021249971,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,219,False,Turks and Caicos Islands,,25-05-2025,False,unknown,,,False,-14.66256196244093,-15.078728950678064,-14.25253369061811,4.432826105496306e-07,2.8374258458315087e-07,6.469564894901455e-07,4.4328240139459063e-07,2.837425040733076e-07,6.469560709375805e-07,0.9,1.0,3276.0,23.0,5.0,4.0,14.0,2.0,-1.985507184244546,-2.1363202832512345,-1.837691101990582,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.389437708488341,5.2376752525073105,5.545283889380473,0.6841490590909092,0.2708939338374484,2.4407095339805154,2.352375213457417,2.5291015743308956,0.32363846153846154,0.2659810274855117,-4.011337105134929,-4.125399742061242,-3.9009504800410038,16.777725188898692,0.131832,,0.9528124571245898,-2.038868317451252,0.0,nb-2-censored-dist0_eng1-usecensored1-seed2,nb-2-censored-dist0-eng1-usecensored1-seed2_20251221T165552Z,163
