alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,run_label,run_id,bayes_rank
THA,['Thai'],65859640,15.0,100.0,90.8672,2024,27.16,9424.76758538657,7.818619352454832,0.9086719999999999,1.25,1.0,0.75,0.75,False,7.104560484233837,5.328420363175378,7.104560484233837,7.104560484233837,11,False,Thailand,,25-05-2025,False,unknown,,10.174992517130041,10.049963150878789,10.298754263295372,26312.678907398804,23154.93359938204,29695.602927428143,0.0,0.0,0.0,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,16.166790572497078,0.5679099999999999,8.623641346481184,0.7863238879816676,-0.4432477221100616,-0.15199903622667021,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,227
ARE,['Arabic'],11294243,24.0,54.0,100.0,2024,,5670.8964449129635,7.052857127514885,1.0,1.25,1.0,0.75,0.75,False,7.052857127514885,5.289642845636164,7.052857127514885,7.052857127514885,12,False,United Arab Emirates,,25-05-2025,False,unknown,,5.451867392379282,5.316827916005739,5.5922777722077495,234.00910393866855,203.73658633696886,268.3461559589706,1.5493156131918948e-75,7.717713427464206e-115,6.7203837168007e-87,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,16.23980368483258,1.0,8.643278810801462,0.8130607633968489,1.1232777812660897,-0.12594232942086614,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,216
NLD,['Dutch'],18100436,52.5,5.75,97.0068,2023,90.0,541.5892661634281,7.257689036201425,0.9700679999999999,1.25,1.0,0.75,1.0,False,7.0404518879698434,7.0404518879698434,7.0404518879698434,7.0404518879698434,13,False,Netherlands,,25-05-2025,False,unknown,,-3.9495993831930147,-4.324914285522414,-3.5748886200837733,0.019775751960897214,0.013234685453867627,0.02801854735620618,0.019368100778404743,0.013060682531538552,0.027244404184672236,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,15.539516387540328,0.99,7.03321059700139,0.5566206032171167,1.087023169880125,-2.2623217875880965,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,92
JPN,['Japanese'],123210000,36.0,138.0,86.9815,2023,,9297.2835255448,8.090645957573315,0.869815,1.25,1.0,0.75,0.75,False,7.037365213586633,5.278023910189975,7.037365213586633,7.037365213586633,14,False,Japan,,25-05-2025,False,unknown,,10.954763421582083,10.813627994846597,11.092005349958928,57431.507824905835,49693.42923766173,65644.25392710957,0.0,0.0,0.0,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,16.83234696442963,0.933917,8.44990145028702,1.0300458409797664,0.8836964328442188,-0.3825323404133761,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,227
BRA,['Portuguese'],213421037,-10.0,-55.0,84.4635,2024,5.0,8673.413338358518,8.329237225785352,0.8446349999999999,1.25,1.0,0.75,1.0,False,7.03516528420121,7.03516528420121,7.03516528420121,7.03516528420121,15,False,Brazil,,25-05-2025,False,unknown,,11.488995752089386,11.325732848002431,11.645792425553532,98098.35649232205,82928.39869492923,114209.80441813557,0.0,0.0,0.0,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,19.178777472104436,0.8446349999999999,9.068132975826083,1.8892917784190986,0.560008011468048,0.43779137024218295,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,227
FRA,['French'],66351959,46.0,2.0,88.6538,2024,39.0,933.9888303008761,7.821853749662105,0.886538,1.25,1.0,0.75,1.0,False,6.934370579517943,6.934370579517943,6.934370579517943,6.934370579517943,16,False,France,,25-05-2025,False,unknown,,0.0810349034338154,-0.2276734586563896,0.3886963052172902,1.1036064971776682,0.7963842707708237,1.4750565390687902,0.35986192906265874,0.3364538438231136,0.3678483233619693,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,18.010483843551544,0.886538,6.840534583015059,1.4614710734006089,0.7119257095586566,-2.5179811906083045,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,4
ITA,"['Italian', 'Catalan']",58927633,42.83333333,12.83333333,89.2207,2024,34.0,1648.6771163328056,7.7703189967427955,0.892207,1.25,1.0,0.75,1.0,False,6.932733001126899,6.932733001126899,6.932733001126899,6.932733001126899,17,False,Italy,,25-05-2025,False,unknown,,2.329468583266084,2.0937051635560233,2.5643785336417584,10.378947005820454,8.114926663109884,12.992581408932981,0.0006885457033151735,2.9586189547980824e-05,0.0024267035723922865,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,14.854211470395835,0.89473,8.913887272593218,0.30566688264555836,0.7416254872060388,0.23312466787961417,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,135
TUR,['Turkish'],85664944,39.0,35.0,87.3079,2024,17.0,3233.5273059631077,7.932803135318054,0.873079,1.25,1.0,0.75,0.75,False,6.925963828580352,5.194472871435265,6.925963828580352,6.925963828580352,18,False,Türkiye,,25-05-2025,False,unknown,,5.750072506725391,5.580142506742707,5.919301632070531,315.8709835660131,265.1093829869494,372.1517244559201,3.703402626384027e-96,8.857443539365208e-160,1.9403715892822562e-113,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,9.272657678041044,0.743146,9.609191668327256,-1.7382578809445948,0.19206358597303055,1.155715409990885,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,218
CHL,['Spanish'],20206953,-30.0,-71.0,94.4574,2023,9.53,11434.350148808817,7.3055008313257455,0.944574,1.25,1.0,0.75,1.0,False,6.9005861422486845,6.9005861422486845,6.9005861422486845,6.9005861422486845,19,False,Chile,,25-05-2025,False,unknown,,9.016822734921815,8.895601208651115,9.138935956435798,8263.45065786636,7299.792548015573,9310.85275148755,0.0,0.0,0.0,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,16.82153731106627,0.944574,9.344464726784647,1.0260874238405353,0.9223329721982415,0.8044525286498255,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,227
MAR,"['Arabic', 'Berber']",36828330,32.0,-5.0,91.0,2023,14.0,2457.8805046131624,7.566182025989628,0.91,1.25,1.0,0.75,0.75,False,6.8852256436505614,5.163919232737921,6.8852256436505614,6.8852256436505614,20,False,Morocco,,25-05-2025,False,unknown,,3.2830307336188556,3.1007935233614186,3.467336299070912,26.823641446403666,22.215572869670734,32.0512536874248,1.5383330772865118e-09,3.856225781700837e-13,4.995245524852128e-09,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,10.556411517605202,0.991497,7.193756524738858,-1.268156478959874,1.0924504852046037,-2.049295395804849,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,198
ARG,"['Guaraní', 'Spanish']",46735004,-34.0,-64.0,89.6672,2024,6.52,11444.407762190232,7.6696422841965495,0.8966719999999999,1.25,1.0,0.75,1.0,False,6.877153486255088,6.877153486255088,6.877153486255088,6.877153486255088,21,False,Argentina,,25-05-2025,False,unknown,,10.186603745311155,10.065738034195304,10.307314403696642,26616.661430568533,23523.09619625446,29950.89259440507,0.0,0.0,0.0,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,17.660003992187775,0.8966719999999999,9.345343859728436,1.3331278782990919,0.7486661327371928,0.8056190392026147,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,227
KAZ,"['Kazakh', 'Russian']",20426568,48.0196,66.9237,93.3917,2024,15.4,4673.612031137062,7.310195404132739,0.933917,1.25,1.0,0.75,0.75,False,6.827115761241435,5.120336820931076,6.827115761241435,6.827115761241435,22,False,Kazakhstan,,25-05-2025,False,unknown,,5.102394087271088,4.983590535523602,5.224704744172007,164.85699172459837,145.997651439082,185.80630206603217,4.802463418184315e-56,3.753283075808435e-79,5.732863671105178e-62,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,17.7920279210548,0.34976199999999996,8.843932121504661,1.3814740893429402,-1.2341348185726053,0.14030204924916156,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,213
BEL,"['German', 'French', 'Dutch']",11825551,50.83333333,4.0,95.7758,2024,60.0,537.7889575770149,7.072821385408543,0.957758,1.25,1.0,0.75,1.0,False,6.774051264446115,6.774051264446115,6.774051264446115,6.774051264446115,23,False,Belgium,,25-05-2025,False,unknown,,-4.966476262535942,-5.341790864658991,-4.591990169727399,0.007151101332799804,0.004787290645971105,0.010132673555721158,0.007097454918201447,0.0047644272646858695,0.010030520896110076,0.9,1.0,3866.0,22.0,5.0,4.0,13.0,-1.9380668948643056,-2.063931630054935,-1.8136878769109266,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.479541978062842,5.33466373563227,5.62020497933643,0.6901696809523811,0.27582698083674123,2.9735979958791874,2.839831997953509,3.1150569604164864,8.738194412333426,0.7536433696948793,3.219273913370757,3.1166944997810324,3.3225792486530334,16.285773087451204,0.957758,6.289323949851463,0.8298944272609057,0.9701310518494973,-3.249375713971205,nb-ablate-dist-eng-dist1_eng0-seed0,nb-ablate-dist-eng-dist1-eng0-seed0_20251221T141106Z,109
