alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
THA,['Thai'],65859640,15.0,100.0,90.8672,2024,27.16,9424.76758538657,7.818619352454832,0.9086719999999999,1.25,1.0,0.75,0.75,False,7.104560484233837,5.328420363175378,7.104560484233837,7.104560484233837,11,False,Thailand,,25-05-2025,False,unknown,,,False,8.360609610807485,8.245160053630993,8.474757242466842,4285.69260381852,3809.1450769926005,4792.25926708308,0.0,0.0,0.0,0.9,1.0,3272.0,23.0,5.0,4.0,14.0,2.0,-1.9863337921844857,-2.1336455678354205,-1.8380678827223744,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.391378724130555,5.240047099911732,5.541859680872235,0.6841490590909092,0.2708939338374484,2.4395464308405117,2.35275935564976,2.5279242341184816,0.32363846153846154,0.2659810274855117,-4.012236861933793,-4.123189497784402,-3.900337002744105,16.166790572497078,0.5679099999999999,,0.7305792626005162,-0.42909435971592935,0.0,nb-2-censored-dist0_eng1-usecensored1-seed1,nb-2-censored-dist0-eng1-usecensored1-seed1_20251221T165548Z,224
ARE,['Arabic'],11294243,24.0,54.0,100.0,2024,,5670.8964449129635,7.052857127514885,1.0,1.25,1.0,0.75,0.75,False,7.052857127514885,5.289642845636164,7.052857127514885,7.052857127514885,12,False,United Arab Emirates,,25-05-2025,False,unknown,,,False,4.940095030411945,4.839197604967405,5.039301486291329,140.04666477688156,126.3679141034956,154.36215328002817,8.624962770729391e-51,1.4122431226540866e-65,1.6624620703862601e-53,0.9,1.0,3272.0,23.0,5.0,4.0,14.0,2.0,-1.9863337921844857,-2.1336455678354205,-1.8380678827223744,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.391378724130555,5.240047099911732,5.541859680872235,0.6841490590909092,0.2708939338374484,2.4395464308405117,2.35275935564976,2.5279242341184816,0.32363846153846154,0.2659810274855117,-4.012236861933793,-4.123189497784402,-3.900337002744105,16.23980368483258,1.0,,0.7571384667458534,1.1659579689909894,0.0,nb-2-censored-dist0_eng1-usecensored1-seed1,nb-2-censored-dist0-eng1-usecensored1-seed1_20251221T165548Z,212
NLD,['Dutch'],18100436,52.5,5.75,97.0068,2023,90.0,541.5892661634281,7.257689036201425,0.9700679999999999,1.25,1.0,0.75,1.0,False,7.0404518879698434,7.0404518879698434,7.0404518879698434,7.0404518879698434,13,False,Netherlands,,25-05-2025,False,unknown,,,False,-3.098714904778697,-3.383402025842516,-2.8121420066537755,0.04578229066848688,0.03393182222245432,0.0600761719208622,0.04367478394300161,0.032799768599548675,0.05657329856704712,0.9,1.0,3272.0,23.0,5.0,4.0,14.0,2.0,-1.9863337921844857,-2.1336455678354205,-1.8380678827223744,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.391378724130555,5.240047099911732,5.541859680872235,0.6841490590909092,0.2708939338374484,2.4395464308405117,2.35275935564976,2.5279242341184816,0.32363846153846154,0.2659810274855117,-4.012236861933793,-4.123189497784402,-3.900337002744105,15.539516387540328,0.99,,0.5024023968231414,1.1290431519689126,0.0,nb-2-censored-dist0_eng1-usecensored1-seed1,nb-2-censored-dist0-eng1-usecensored1-seed1_20251221T165548Z,68
JPN,['Japanese'],123210000,36.0,138.0,86.9815,2023,,9297.2835255448,8.090645957573315,0.869815,1.25,1.0,0.75,0.75,False,7.037365213586633,5.278023910189975,7.037365213586633,7.037365213586633,14,False,Japan,,25-05-2025,False,unknown,,,False,8.454101793489665,8.317129799728447,8.586751100621507,4710.032650572841,4093.3942702408995,5360.170700639795,0.0,0.0,0.0,0.9,1.0,3272.0,23.0,5.0,4.0,14.0,2.0,-1.9863337921844857,-2.1336455678354205,-1.8380678827223744,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.391378724130555,5.240047099911732,5.541859680872235,0.6841490590909092,0.2708939338374484,2.4395464308405117,2.35275935564976,2.5279242341184816,0.32363846153846154,0.2659810274855117,-4.012236861933793,-4.123189497784402,-3.900337002744105,16.83234696442963,0.933917,0.154,0.9726816400795743,0.922013783663999,-0.6377840673154852,nb-2-censored-dist0_eng1-usecensored1-seed1,nb-2-censored-dist0-eng1-usecensored1-seed1_20251221T165548Z,224
BRA,['Portuguese'],213421037,-10.0,-55.0,84.4635,2024,5.0,8673.413338358518,8.329237225785352,0.8446349999999999,1.25,1.0,0.75,1.0,False,7.03516528420121,7.03516528420121,7.03516528420121,7.03516528420121,15,False,Brazil,,25-05-2025,False,unknown,,,False,13.432507130532887,13.22145869430896,13.6477455666294,687634.2654386265,552085.7705562043,845552.5235270496,0.0,0.0,0.0,0.9,1.0,3272.0,23.0,5.0,4.0,14.0,2.0,-1.9863337921844857,-2.1336455678354205,-1.8380678827223744,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.391378724130555,5.240047099911732,5.541859680872235,0.6841490590909092,0.2708939338374484,2.4395464308405117,2.35275935564976,2.5279242341184816,0.32363846153846154,0.2659810274855117,-4.012236861933793,-4.123189497784402,-3.900337002744105,19.178777472104436,0.8446349999999999,0.05,1.8262177361689858,0.5924309143274922,-1.0287893994746182,nb-2-censored-dist0_eng1-usecensored1-seed1,nb-2-censored-dist0-eng1-usecensored1-seed1_20251221T165548Z,224
FRA,['French'],66351959,46.0,2.0,88.6538,2024,39.0,933.9888303008761,7.821853749662105,0.886538,1.25,1.0,0.75,1.0,False,6.934370579517943,6.934370579517943,6.934370579517943,6.934370579517943,16,False,France,,25-05-2025,False,unknown,,,False,6.38986138951304,6.2783048362561,6.501484493224794,597.1479135330677,532.8845714081699,666.1297648511021,1.0902334615906928e-200,3.366375302984744e-287,1.985483073050748e-229,0.9,1.0,3272.0,23.0,5.0,4.0,14.0,2.0,-1.9863337921844857,-2.1336455678354205,-1.8380678827223744,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.391378724130555,5.240047099911732,5.541859680872235,0.6841490590909092,0.2708939338374484,2.4395464308405117,2.35275935564976,2.5279242341184816,0.32363846153846154,0.2659810274855117,-4.012236861933793,-4.123189497784402,-3.900337002744105,18.010483843551544,0.886538,0.39,1.4012399754641425,0.7471150720951013,0.24949726335331665,nb-2-censored-dist0_eng1-usecensored1-seed1,nb-2-censored-dist0-eng1-usecensored1-seed1_20251221T165548Z,222
ITA,"['Italian', 'Catalan']",58927633,42.83333333,12.83333333,89.2207,2024,34.0,1648.6771163328056,7.7703189967427955,0.892207,1.25,1.0,0.75,1.0,False,6.932733001126899,6.932733001126899,6.932733001126899,6.932733001126899,17,False,Italy,,25-05-2025,False,unknown,,,False,6.962429487048529,6.85511650908822,7.068156572342199,1058.3694704942277,948.722657785783,1173.981887803085,0.0,0.0,0.0,0.9,1.0,3272.0,23.0,5.0,4.0,14.0,2.0,-1.9863337921844857,-2.1336455678354205,-1.8380678827223744,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.391378724130555,5.240047099911732,5.541859680872235,0.6841490590909092,0.2708939338374484,2.4395464308405117,2.35275935564976,2.5279242341184816,0.32363846153846154,0.2659810274855117,-4.012236861933793,-4.123189497784402,-3.900337002744105,14.854211470395835,0.89473,0.9764,0.2531163081462489,0.7773556901995866,2.4541657900659666,nb-2-censored-dist0_eng1-usecensored1-seed1,nb-2-censored-dist0-eng1-usecensored1-seed1_20251221T165548Z,224
TUR,['Turkish'],85664944,39.0,35.0,87.3079,2024,17.0,3233.5273059631077,7.932803135318054,0.873079,1.25,1.0,0.75,0.75,False,6.925963828580352,5.194472871435265,6.925963828580352,6.925963828580352,18,False,Türkiye,,25-05-2025,False,unknown,,,False,10.088303401504227,9.947207871752658,10.227064585913627,24146.846948804825,20893.802721515774,27641.25234238429,0.0,0.0,0.0,0.9,1.0,3272.0,23.0,5.0,4.0,14.0,2.0,-1.9863337921844857,-2.1336455678354205,-1.8380678827223744,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.391378724130555,5.240047099911732,5.541859680872235,0.6841490590909092,0.2708939338374484,2.4395464308405117,2.35275935564976,2.5279242341184816,0.32363846153846154,0.2659810274855117,-4.012236861933793,-4.123189497784402,-3.900337002744105,9.272657678041044,0.743146,,-1.777226213593505,0.2177861278521367,0.0,nb-2-censored-dist0_eng1-usecensored1-seed1,nb-2-censored-dist0-eng1-usecensored1-seed1_20251221T165548Z,224
CHL,['Spanish'],20206953,-30.0,-71.0,94.4574,2023,9.53,11434.350148808817,7.3055008313257455,0.944574,1.25,1.0,0.75,1.0,False,6.9005861422486845,6.9005861422486845,6.9005861422486845,6.9005861422486845,19,False,Chile,,25-05-2025,False,unknown,,,False,9.02624034246276,8.919684319798113,9.135339850664733,8336.494935190234,7477.728289114015,9277.43002692704,0.0,0.0,0.0,0.9,1.0,3272.0,23.0,5.0,4.0,14.0,2.0,-1.9863337921844857,-2.1336455678354205,-1.8380678827223744,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.391378724130555,5.240047099911732,5.541859680872235,0.6841490590909092,0.2708939338374484,2.4395464308405117,2.35275935564976,2.5279242341184816,0.32363846153846154,0.2659810274855117,-4.012236861933793,-4.123189497784402,-3.900337002744105,16.82153731106627,0.944574,0.0953,0.9687495273229152,0.9613539041644263,-0.8584764999860729,nb-2-censored-dist0_eng1-usecensored1-seed1,nb-2-censored-dist0-eng1-usecensored1-seed1_20251221T165548Z,224
MAR,"['Arabic', 'Berber']",36828330,32.0,-5.0,91.0,2023,14.0,2457.8805046131624,7.566182025989628,0.91,1.25,1.0,0.75,0.75,False,6.8852256436505614,5.163919232737921,6.8852256436505614,6.8852256436505614,20,False,Morocco,,25-05-2025,False,unknown,,,False,9.217768533283351,9.106816495326376,9.32997531245822,10098.23885317478,9016.544947816234,11270.853232975116,0.0,0.0,0.0,0.9,1.0,3272.0,23.0,5.0,4.0,14.0,2.0,-1.9863337921844857,-2.1336455678354205,-1.8380678827223744,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.391378724130555,5.240047099911732,5.541859680872235,0.6841490590909092,0.2708939338374484,2.4395464308405117,2.35275935564976,2.5279242341184816,0.32363846153846154,0.2659810274855117,-4.012236861933793,-4.123189497784402,-3.900337002744105,10.556411517605202,0.991497,,-1.3102487186379026,1.1345693000771173,0.0,nb-2-censored-dist0_eng1-usecensored1-seed1,nb-2-censored-dist0-eng1-usecensored1-seed1_20251221T165548Z,224
ARG,"['Guaraní', 'Spanish']",46735004,-34.0,-64.0,89.6672,2024,6.52,11444.407762190232,7.6696422841965495,0.8966719999999999,1.25,1.0,0.75,1.0,False,6.877153486255088,6.877153486255088,6.877153486255088,6.877153486255088,21,False,Argentina,,25-05-2025,False,unknown,,,False,10.693276716379602,10.552243115012807,10.83448773332935,44222.75117143586,38263.17081490895,50740.908309409926,0.0,0.0,0.0,0.9,1.0,3272.0,23.0,5.0,4.0,14.0,2.0,-1.9863337921844857,-2.1336455678354205,-1.8380678827223744,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.391378724130555,5.240047099911732,5.541859680872235,0.6841490590909092,0.2708939338374484,2.4395464308405117,2.35275935564976,2.5279242341184816,0.32363846153846154,0.2659810274855117,-4.012236861933793,-4.123189497784402,-3.900337002744105,17.660003992187775,0.8966719999999999,0.0652,1.2737496436121805,0.7845245476652735,-0.9716424663128989,nb-2-censored-dist0_eng1-usecensored1-seed1,nb-2-censored-dist0-eng1-usecensored1-seed1_20251221T165548Z,224
KAZ,"['Kazakh', 'Russian']",20426568,48.0196,66.9237,93.3917,2024,15.4,4673.612031137062,7.310195404132739,0.933917,1.25,1.0,0.75,0.75,False,6.827115761241435,5.120336820931076,6.827115761241435,6.827115761241435,22,False,Kazakhstan,,25-05-2025,False,unknown,,,False,8.065997487453446,7.973747322971594,8.159911817560223,3189.4151857380016,2903.7181718637735,3497.878138835409,0.0,0.0,0.0,0.9,1.0,3272.0,23.0,5.0,4.0,14.0,2.0,-1.9863337921844857,-2.1336455678354205,-1.8380678827223744,5.0,0.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,5.391378724130555,5.240047099911732,5.541859680872235,0.6841490590909092,0.2708939338374484,2.4395464308405117,2.35275935564976,2.5279242341184816,0.32363846153846154,0.2659810274855117,-4.012236861933793,-4.123189497784402,-3.900337002744105,17.7920279210548,0.34976199999999996,0.1883,1.3217745855258507,-1.2343837100891313,-0.5088275010360789,nb-2-censored-dist0_eng1-usecensored1-seed1,nb-2-censored-dist0-eng1-usecensored1-seed1_20251221T165548Z,224
