alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
PSE,['Arabic'],5483450,31.9,35.2,86.6377,2023,,3826.448231959289,6.739053887776157,0.866377,1.25,1.0,0.75,0.75,False,5.838561290129843,4.378920967597383,5.838561290129843,5.838561290129843,66,False,"Palestine, State of",,25-05-2025,False,unknown,,,False,1.4928916126238978,0.38704887434452256,2.096055830938454,5.300797391573943,1.4726284642659708,8.134024593837012,0.09812389470622544,0.0023864013415723973,0.3377059983983078,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,12.540757571577291,0.727039,-0.588424237300014,0.1583274320746776,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,99
EGY,['Arabic'],107271260,27.0,30.0,72.6899,2023,35.0,3976.8298678628234,8.030483381842073,0.726899,1.25,1.0,0.75,0.75,False,5.837350339777621,4.3780127548332155,5.837350339777621,5.837350339777621,67,False,Egypt,,25-05-2025,False,unknown,,,False,3.741845479849282,3.5911064458730904,3.9093374671754137,42.36800148138704,36.27418918745286,49.86590324419457,8.065870923008247e-16,1.0998092585228325e-20,6.396139727536377e-15,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,18.49087132456597,0.726899,1.5759854255484902,0.1578106246363684,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,236
LVA,['Latvian'],1829000,57.0,25.0,92.7076,2024,46.0,1720.970683241863,6.262213705476417,0.927076,1.25,1.0,0.75,1.0,False,5.805548033218255,5.805548033218255,5.805548033218255,5.805548033218255,68,False,Latvia,,25-05-2025,False,unknown,,,False,0.7219793313162732,-0.8445305305701991,1.6137102485431178,2.8732917038669794,0.4297590706052139,5.021407378742692,0.167413423957239,0.03311737764484083,0.29553673848845086,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,13.438487123487413,0.891806,-0.2618666961432674,0.7665617977023311,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,56
JAM,"['English', 'Jamaican Patois']",2825544,18.25,-77.5,89.473,2023,97.64,7433.504947333831,6.4511020746169,0.89473,1.25,1.0,0.75,1.25,False,5.771994559221979,7.214993199027474,5.771994559221979,5.771994559221979,69,False,Jamaica,,25-05-2025,False,unknown,,,False,0.973680169064238,-0.3638163219955561,1.7244423131621962,3.406096476726875,0.6950188436936151,5.609391874726613,0.1539016086125715,0.020548865231481295,0.35584498855528107,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,11.545073146180547,,-0.9506137820619114,0.0,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,65
LUX,"['German', 'French', 'Luxembourgish']",681973,49.75,6.16666666,98.7606,2024,56.0,732.4403321678262,5.8337671808395735,0.987606,1.25,1.0,0.75,1.0,False,5.761463470400248,5.761463470400248,5.761463470400248,5.761463470400248,70,False,Luxembourg,,25-05-2025,False,unknown,,,False,0.06804394449269317,-1.945991436519447,1.2473553641287678,1.7912561592900975,0.1428455318342509,3.4811244674837094,0.20008435731587493,0.10712390723465279,0.36774895230532273,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,14.419279927373003,0.927076,0.09490588167778201,0.8967603573391962,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,42
SVN,['Slovene'],2130638,46.11666666,14.81666666,90.7636,2024,59.0,1480.382704853587,6.328509668410944,0.907636,1.25,1.0,0.75,0.75,False,5.743983201397835,4.3079874010483765,5.743983201397835,5.743983201397835,71,False,Slovenia,,25-05-2025,False,unknown,,,False,0.7580305144698356,-0.682965239554501,1.5770187516418264,2.8498878256071327,0.5051169777101218,4.840503536812774,0.17322960327126843,0.03825485552406256,0.3192432043846312,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,16.176845386862315,0.9552930000000001,0.7342367955946267,1.0009228965303907,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,50
CRI,['Spanish'],5309625,10.0,-84.0,85.3951,2023,8.2,8587.534812944978,6.725063849484161,0.853951,1.25,1.0,0.75,1.0,False,5.742874999330849,5.742874999330849,5.742874999330849,5.742874999330849,72,False,Costa Rica,,25-05-2025,True,observed_multi,183.0,,False,1.3784144783420451,0.3383536948888923,1.9531744887128124,4.646133069378802,1.4026365220492607,7.051035523857786,0.10927508349379052,0.006109801249798427,0.3449751731419971,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,15.485031769255382,0.853951,0.4825831061023018,0.6268207578652594,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,91
LTU,['Lithuanian'],2894886,56.0,24.0,88.5029,2023,38.0,1662.9914952353934,6.461631465975109,0.885029,1.25,1.0,0.75,1.0,False,5.718731234700484,5.718731234700484,5.718731234700484,5.718731234700484,73,False,Lithuania,,25-05-2025,False,unknown,,,False,0.9366443474665361,-0.34401011888272937,1.6579547939899832,3.224308244052688,0.7089217555199454,5.2485654633142715,0.16171433037765828,0.027581482120498473,0.3574301715944948,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,13.432745346599102,0.987606,-0.2639553213183302,1.1202057447738274,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,60
PRI,"['English', 'Spanish']",3203295,18.25,-66.5,87.2918,2022,48.61,6718.1333671525435,6.505596935845423,0.872918,1.25,1.0,0.75,1.25,False,5.678852666044315,7.098565832555393,5.678852666044315,5.678852666044315,74,False,Puerto Rico,,25-05-2025,False,unknown,,,False,0.9656023378266461,-0.23621833791471947,1.643794817665863,3.237288623218854,0.789608254692029,5.17476960744511,0.16215698367867637,0.029276363659104004,0.3642701409458763,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,17.07168216757617,0.0,1.0597420641076005,-2.525523733216695,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,59
EST,['Estonian'],1369995,59.0,26.0,92.238,2024,50.0,1790.6963660391448,6.1367189821371575,0.92238,1.25,1.0,0.75,1.0,False,5.660386854743671,5.660386854743671,5.660386854743671,5.660386854743671,75,False,Estonia,,25-05-2025,False,unknown,,,False,0.38543686935382754,-1.1869837186705465,1.2951404640856594,2.06732139900032,0.30514026747728096,3.6515088451094306,0.20825429348005986,0.09476374491405838,0.35058794037722624,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,14.130317648162611,0.92238,-0.010206856546348668,0.8794251592656289,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,36
LBN,"['Arabic', 'French']",5490000,33.83333333,35.83333333,83.4933,2023,40.0,3699.8264065431467,6.739572344450092,0.834933,1.25,1.0,0.75,1.0,False,5.627091356268749,5.627091356268749,5.627091356268749,5.627091356268749,76,False,Lebanon,,25-05-2025,False,unknown,,,False,1.2908444932792327,0.36059720738380974,1.8134776907407912,4.137454507154231,1.4341856661246,6.131734673794485,0.11898628024858687,0.01332308570157918,0.34177985157177493,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,15.473475933398209,0.23497900000000002,0.4783795624676958,-1.6581030543136355,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,79
BIH,"['Bosnian', 'Croatian', 'Serbian']",3422000,44.0,18.0,86.1009,2024,,1823.7147251303682,6.534280005205082,0.8610089999999999,1.25,1.0,0.75,1.0,False,5.626073893001622,5.626073893001622,5.626073893001622,5.626073893001622,77,False,Bosnia and Herzegovina,,25-05-2025,False,unknown,,,False,0.9585808145714478,-0.16943841323095163,1.5979318722328208,3.144480608345006,0.8441387417110426,4.942799506662197,0.16700709387983523,0.03526488271400469,0.3667889660166051,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,15.045735733434276,0.8610089999999999,0.3227850544592284,0.6528752357194408,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,57
CYP,"['Greek', 'Turkish']",1442614,35.0,33.0,91.2211,2023,73.0,3431.2308335249613,6.159150142531189,0.9122110000000001,1.25,1.0,0.75,0.75,False,5.618444510668519,4.21383338300139,5.618444510668519,5.618444510668519,78,False,Cyprus,,25-05-2025,False,unknown,,,False,0.37441266735268647,-1.1355044708697521,1.2487973246360444,2.0000646726287448,0.3212600153484187,3.486147732252234,0.2163882189423816,0.10674095007446592,0.3522464888688083,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,14.181967303704466,0.9122110000000001,0.008581189897542599,0.8418864818358794,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,34
BGR,['Bulgarian'],6437360,43.0,25.0,82.439,2024,25.0,2313.7960291005047,6.808707797095676,0.82439,1.25,1.0,0.75,0.75,False,5.613030620847704,4.2097729656357785,5.613030620847704,5.613030620847704,79,False,Bulgaria,,25-05-2025,False,unknown,,,False,1.391350016479051,0.5375898034358096,1.8702650617447552,4.48534846153458,1.7118759295542454,6.490016427397896,0.10119447852733154,0.009855246110811544,0.3090395163834631,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,15.67762907614483,0.82439,0.5526421821763914,0.5176968672662977,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,97
BRN,['Malay'],455500,4.5,114.66666666,99.0336,2023,39.07,11287.206094750567,5.658488381309017,0.9903360000000001,1.25,1.0,0.75,0.75,False,5.603804749592047,4.2028535621940355,5.603804749592047,5.603804749592047,80,False,Brunei Darussalam,,25-05-2025,True,observed_multi,23.0,,False,-0.3419450812230271,-2.4161259147670457,0.8895225429481303,1.2281381898608494,0.08926677653933991,2.4339672600123494,0.23394909711205472,0.08164353189974198,0.33512899265707624,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,13.02915099568215,0.9903360000000001,-0.4107665503569264,1.1302834898208547,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,32
ECU,['Spanish'],18103660,-2.0,-77.5,77.1727,2024,,9248.583379847747,7.257766384654669,0.771727,1.25,1.0,0.75,1.0,False,5.6010142787303945,5.6010142787303945,5.6010142787303945,5.6010142787303945,81,False,Ecuador,,25-05-2025,True,observed_multi,294.0,,False,2.146440997519266,1.701656409823731,2.381068863359121,8.802467313990496,5.483022007111409,10.816458004040639,0.005452113786884867,0.000217048627313239,0.02279154614345354,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,16.71162468573913,0.771727,0.9287677793760613,0.32329236638293485,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,181
ISL,['Icelandic'],391810,65.0,-18.0,99.8301,2023,,1511.0787855277567,5.593075516113534,0.998301,1.25,1.0,0.75,1.0,False,5.583572880811657,5.583572880811657,5.583572880811657,5.583572880811657,82,False,Iceland,,25-05-2025,False,unknown,,,False,-0.45003727864338944,-2.5853491468568763,0.8218207869610855,1.132910499703614,0.07536976089197164,2.274637701030832,0.2366386317815023,0.06989795442476082,0.3386579775310827,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,16.131485604077078,0.881824,0.7177367493365593,0.7297134273508943,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,31
PRY,"['Guaraní', 'Spanish']",6109644,-23.0,-58.0,81.5781,2024,,10093.883735201438,6.786015905276943,0.8157810000000001,1.25,1.0,0.75,1.0,False,5.535902841222731,5.535902841222731,5.535902841222731,5.535902841222731,83,False,Paraguay,,25-05-2025,False,unknown,,,False,1.2803224511624418,0.46884431042826047,1.7426997619543785,3.9777162197124833,1.5981461659827627,5.712745676567459,0.11809188836602623,0.018872566594095055,0.3232588592616338,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,15.517245022876946,0.866377,0.4943009791220034,0.6726911094968918,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,83
HRV,['Croatian'],3866233,45.16666666,15.5,83.6324,2024,49.0,1591.556116495056,6.587288023403108,0.8363240000000001,1.25,1.0,0.75,1.0,False,5.509107068884581,5.509107068884581,5.509107068884581,5.509107068884581,84,False,Croatia,,25-05-2025,False,unknown,,,False,0.9282990480106447,-0.04847179282040384,1.491629474352234,2.924482235728022,0.9526842125691418,4.444331547226179,0.17979847245112304,0.0521984711621097,0.3678265763489733,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,16.289274693197108,0.39262,0.7751340098531191,-1.076174187295914,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,48
MKD,['Macedonian'],1822612,41.83333333,22.0,87.1819,2023,,2224.212765066631,6.260694225323314,0.871819,1.25,1.0,0.75,0.75,False,5.458192178827146,4.0936441341203595,5.458192178827146,5.458192178827146,85,False,North Macedonia,,25-05-2025,False,unknown,,,False,0.36098893321055775,-0.8975668831213084,1.0967560765427997,1.8136969478834368,0.4075600966770894,2.9944365297153874,0.2463281573594195,0.14991595336250127,0.3550338006748778,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,16.92437011261623,0.35092100000000004,1.006155922994044,-1.2301052827962722,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,27
MNG,['Mongolian'],3544835,46.0,105.0,83.0162,2023,,6943.711069167842,6.549596025060067,0.830162,1.25,1.0,0.75,0.75,False,5.4372257353559155,4.077919301516936,5.4372257353559155,5.4372257353559155,86,False,Mongolia,,25-05-2025,False,unknown,,,False,0.796496525308453,-0.15547968218605512,1.353233074531057,2.549827098530798,0.8560044699832172,3.8699170580851443,0.20576937702172726,0.0807268550066276,0.36711652631256614,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,10.76487849442862,0.0,-1.234416901339488,-2.525523733216695,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,39
GEO,['Georgian'],4000921,42.0,43.5,81.8843,2023,,3564.798871650325,6.602159976122113,0.818843,1.25,1.0,0.75,0.75,False,5.406132481327759,4.0545993609958195,5.406132481327759,5.406132481327759,87,False,Georgia,,25-05-2025,True,unknown,,,False,0.8515538220736772,-0.023885583416539506,1.3666238230631222,2.640343720979761,0.9763974205366478,3.9220866596832296,0.20007543687761348,0.07765628159767414,0.3678553823904733,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,11.078767629469402,,-1.1202367856057038,0.0,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,43
BHS,['English'],398165,25.0343,-77.3963,94.8186,2023,87.13,6842.386057328471,5.600063081470082,0.9481860000000001,1.25,1.0,0.75,1.25,False,5.309901412966791,6.637376766208489,5.309901412966791,5.309901412966791,88,False,Bahamas,,25-05-2025,False,unknown,,,False,-0.7570250261394087,-2.6109087328446687,0.3629740530985747,0.748523908833929,0.07346775186101462,1.437598558530831,0.2619783327282715,0.06826374514735138,0.3677752604963884,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,12.89462177121931,0.9481860000000001,-0.45970281703193433,0.9746875360728008,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,22
MLT,"['English', 'Maltese']",574250,35.9375,14.3754,92.0727,2023,89.0,2373.312282265431,5.759101003867063,0.920727,1.25,1.0,0.75,1.25,False,5.30255978998751,6.628199737484387,5.30255978998751,5.30255978998751,89,False,Malta,,25-05-2025,False,unknown,,,False,-0.5465539680347519,-2.2065375488600973,0.4532970795862307,0.8539803215418161,0.1100811409888185,1.5734915703179415,0.2730069489777692,0.0986064424010635,0.36525076615118696,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,17.7535278844901,0.585357,1.307769836268948,-0.36468907845751153,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,18
ALB,['Albanian'],2363314,41.0,20.0,83.1356,2023,,2179.21451583373,6.373521427687243,0.831356,1.25,1.0,0.75,1.0,False,5.298665280036356,5.298665280036356,5.298665280036356,5.298665280036356,90,True,Albania,Albania,25-05-2025,False,unknown,,,False,0.37463439389427017,-0.6291782580606701,0.9772790560438122,1.7033427201538958,0.5330296348949385,2.657216261080745,0.27306426787041344,0.1863856798239811,0.3546234816106135,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,14.675575429270774,0.831356,0.18813577338758483,0.5434117288038766,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,17
GHA,['English'],33742380,8.0,-2.0,69.9445,2023,66.67,5114.966625649703,7.52817571205314,0.6994450000000001,1.25,1.0,0.75,1.25,False,5.265544860917009,6.581931076146262,5.265544860917009,5.265544860917009,91,True,Ghana,Ghana,25-05-2025,False,unknown,,,False,2.3388146135909627,2.2336541598390283,2.428193799224106,10.386993504814038,9.333911443457609,11.338384178185272,0.00037035231163851665,0.00013500613122746562,0.0008248926654345595,0.9,4.16,4.0,23.0,5.0,4.0,14.0,12.0,-1.1251963592312633,-1.3874118023111421,-0.8433933200859289,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.9128615429717857,2.612475618325447,3.218561805581246,0.6841490590909092,0.2708939338374484,1.7515582449106515,0.23991532190067053,2.5578907245976197,10.545341438708522,0.9444450000000001,-1.314275563623922,0.9608777030248419,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed2_20251221T161118Z,202
