alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
CUW,"['English', 'Dutch', 'Papiamento']",156115,12.116667,-68.933333,68.1272,2017,,7420.6237804385055,5.193444633390771,0.681272,1.25,1.0,0.75,1.25,False,3.5381484122793974,4.422685515349246,3.5381484122793974,3.5381484122793974,150,False,Curaçao,,25-05-2025,False,unknown,,-4.850754283595172,-5.050305446525114,-4.647854702608055,0.007880667522070662,0.006407377036598138,0.009582137428696317,0.007817888761763241,0.0063664538014142754,0.009490758572551296,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,11.958348194135517,0.681272,-0.7547773740105532,-0.03225819651648769,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,100
SWZ,"['English', 'Swazi']",1235549,-26.5,31.5,57.62,2023,4.38,9512.23006915562,6.09185997354031,0.5761999999999999,1.25,1.0,0.75,1.25,False,3.510129716753926,4.387662145942407,3.510129716753926,3.510129716753926,151,False,Eswatini,,25-05-2025,True,observed_multi,4.0,-2.9255307815181544,-3.0573087048258807,-2.7970218149539074,0.05380505597488338,0.04701405483931185,0.060991437206431534,0.050969772565594845,0.04485488679621077,0.057382652903289984,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,10.629803516362548,,-1.2412808580682528,0.0,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,65
AGO,['Portuguese'],36170961,-12.5,18.5,44.7581,2023,,7644.854810730754,7.558360047369661,0.447581,1.25,1.0,0.75,1.0,False,3.38297834836176,3.38297834836176,3.38297834836176,3.38297834836176,152,False,Angola,,25-05-2025,False,unknown,,0.771156551881325,0.6168619545181661,0.9275032971326642,2.171828597184374,1.8531037853056438,2.5281891586654046,0.24793037929651404,0.20175809314465304,0.29047381912775094,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,17.40376717255515,0.447581,1.239295802057513,-0.8794958354562366,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,25
NRU,"['English', 'Nauru']",11680,-0.53333333,166.91666666,81.6554,2020,96.67,13983.375593389967,4.067442842776381,0.816554,1.25,1.0,0.75,1.25,False,3.321286723040425,4.151608403800531,3.321286723040425,3.321286723040425,153,False,Nauru,,25-05-2025,False,unknown,,-7.217255935935236,-7.533921010433887,-6.8944074193223015,0.0007477328393266629,0.0005346388231834053,0.0010134383412287783,0.0007471524858579809,0.0005343530609064141,0.0010124118042087028,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.487866929944548,0.961638,0.5377069441656511,0.9841978410672517,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,131
GRL,['Greenlandic'],56542,72.0,-40.0,69.4825,2017,,2684.201455128426,4.752371166261774,0.694825,1.25,1.0,0.75,0.75,False,3.3020662955978373,2.476549721698378,3.3020662955978373,3.3020662955978373,154,False,Greenland,,25-05-2025,False,unknown,,-6.287255585277949,-6.527908873604538,-6.0407862819993445,0.001880194088533882,0.0014620610081852602,0.002379688072862823,0.0018765845862926595,0.0014599249476978733,0.0023740318901823935,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.71030640402353,0.560535,0.9853554675002324,-0.46998549800721023,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,122
NGA,['English'],223800000,10.0,8.0,39.2136,2023,53.34,4972.7114956424375,8.34986008219233,0.392136,1.25,1.0,0.75,1.25,False,3.274280733190572,4.0928509164882145,3.274280733190572,3.274280733190572,155,False,Nigeria,,25-05-2025,False,unknown,,2.9468512532132496,2.727840073271072,3.1692741607902346,19.2174192031607,15.299804855312125,23.790210242871375,7.807049375463533e-07,1.1077492090200642e-09,3.467888346739268e-06,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.733004477507437,0.582314,0.6274745469854681,-0.3910265798697176,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,163
STP,['Portuguese'],209607,1.0,7.0,61.4607,2023,,5950.8564317035425,5.321405782179103,0.614607,1.25,1.0,0.75,1.0,False,3.2705732435677524,3.2705732435677524,3.2705732435677524,3.2705732435677524,156,False,Sao Tome and Principe,,25-05-2025,False,unknown,,-5.244437483815804,-5.4335262504574775,-5.054768999776874,0.005311704355033143,0.004367668127812817,0.006378841107064696,0.005283193131013268,0.004348633202316381,0.006338280993967034,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,13.331813601586536,0.7839579999999999,-0.2518242425601751,0.3400259059614298,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,104
VIR,['English'],87146,18.35,-64.933333,64.3775,2017,95.97,6608.5887247621695,4.940247457793744,0.643775,1.25,1.0,0.75,1.25,False,3.1804078071411674,3.975509758926459,3.1804078071411674,3.1804078071411674,157,False,"Virgin Islands, U.S.",,25-05-2025,False,unknown,,-6.2602958921893,-6.480676349646159,-6.033954898293059,0.0019283914442240553,0.0015327746382445462,0.0023960002822456497,0.0019246071663362872,0.0015304270397807158,0.0023902663369035795,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,18.43402925484208,0.8415,1.616570349847155,0.5486421907985485,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,121
CMR,"['English', 'French']",29442327,6.0,12.0,41.9088,2023,38.0,5484.698364377135,7.468972131865236,0.419088,1.25,1.0,0.75,1.25,False,3.130156592799138,3.912695740998923,3.130156592799138,3.130156592799138,158,False,Cameroon,,25-05-2025,False,unknown,,0.07645922747800764,-0.08332424253912504,0.23872264961157144,1.0845878317796989,0.9200527796668986,1.2696263573965865,0.36492361065960416,0.3566825751161363,0.3678659688348612,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,17.197943890820852,0.419088,1.1639247999834403,-0.9827960996782659,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,5
WSM,"['English', 'Samoan']",205557,-13.58333333,-172.33333333,58.1386,2023,49.86,15441.816926011068,5.312932270752029,0.581386,1.25,1.0,0.75,1.25,False,3.0888644411634387,3.8610805514542985,3.0888644411634387,3.0888644411634387,159,False,Samoa,,25-05-2025,False,unknown,,-5.704570464288571,-5.896123800333689,-5.514288022421051,0.003353267232935926,0.0027500850644257974,0.004028795729501676,0.0033418895864096793,0.0027425324864184066,0.004012597186688569,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,17.302411609161485,0.138152,1.2021801253741318,-2.0013186501110054,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,112
CIV,['French'],31719275,8.0,-5.0,40.6528,2023,,5122.027861833726,7.501323252192296,0.406528,1.25,1.0,0.75,1.0,False,3.0494979390672294,3.0494979390672294,3.0494979390672294,3.0494979390672294,160,False,Côte d'Ivoire,,25-05-2025,False,unknown,,0.032404301125342164,-0.13199936458992087,0.20009200980057498,1.0381951520298582,0.8763415529177607,1.2215151454488276,0.3657682315895995,0.3597401385884692,0.36787120282090496,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,17.272435098227596,0.406528,1.1912029431587192,-1.0283318915790376,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,3
MHL,"['English', 'Marshallese']",42418,9.0,168.0,65.7177,2023,98.33,12946.89879378718,4.627550187767521,0.6571769999999999,1.25,1.0,0.75,1.25,False,3.0411195497464956,3.8013994371831195,3.0411195497464956,3.0411195497464956,161,False,Marshall Islands,,25-05-2025,False,unknown,,-7.229688604019404,-7.480825380409903,-6.971966287670758,0.0007333882695666042,0.0005637928807550383,0.0009378080960862998,0.000732837692453644,0.000563475107930036,0.0009369290243205542,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,14.415781195023367,0.871819,0.14511687627119066,0.658562547059655,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,132
LSO,"['English', 'Sotho']",2116427,-29.5,28.5,47.991,2023,27.86,9737.23539049232,6.325603293342072,0.47991,1.25,1.0,0.75,1.25,False,3.0357202765077935,3.794650345634742,3.0357202765077935,3.0357202765077935,162,False,Lesotho,,25-05-2025,False,unknown,,-3.315425310691092,-3.4543871144028118,-3.1789214946373026,0.03644549442592876,0.03160667069475859,0.04163053067533964,0.035132347557410994,0.030623311282649213,0.03993300910983798,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,14.878456289975547,0.885029,0.3145451608045228,0.7064548887005142,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,72
TUV,"['English', 'Tuvaluan']",10643,-8.0,178.0,74.3146,2023,,14900.120170370872,4.027064062151045,0.743146,1.25,1.0,0.75,1.25,False,2.9926965495313005,3.7408706869141257,2.9926965495313005,2.9926965495313005,163,False,Tuvalu,,25-05-2025,True,unknown,,-8.31312831165042,-8.625081629065992,-7.991036006151529,0.000249848775922533,0.00017954654930097414,0.0003384842313513441,0.00024978400327013055,0.0001795143152312343,0.00033836967916434226,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.964694595732325,,1.0785105895221174,0.0,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,137
GMB,['English'],2422712,13.46666666,-16.56666666,45.9137,2023,2.34,4684.368675590181,6.384301790429396,0.45913699999999996,1.25,1.0,0.75,1.25,False,2.9312691711523815,3.664086463940477,2.9312691711523815,2.9312691711523815,164,False,Gambia,,25-05-2025,False,unknown,,-3.3693139188371974,-3.5114799100006717,-3.229170416547324,0.03453935384300641,0.029852703419947262,0.03959032984824386,0.03335845017852395,0.02897469025655814,0.03805355700965341,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,14.392858483872496,0.324661,0.13672274468832135,-1.3251375186125154,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,76
TON,"['English', 'Tongan']",100179,-20.0,-175.0,58.5334,2023,30.0,16187.805836165144,5.0007766921902945,0.585334,1.25,1.0,0.75,1.25,False,2.927124624346514,3.658905780433143,2.927124624346514,2.927124624346514,165,False,Tonga,,25-05-2025,False,unknown,,-6.794117465620563,-7.012865021779114,-6.575530717516321,0.0011302837233317007,0.0009002267238818378,0.0013940668730498568,0.0011289841636138117,0.0008994166803935401,0.001392124804587203,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,14.128687847662391,0.846994,0.03998536200775365,0.5685604742939975,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,125
ZWE,"['Chibarwe', 'English', 'Kalanga', 'Khoisan', 'Ndau', 'Northern Ndebele', 'Chewa', 'Shona', 'Sotho', 'Tonga', 'Tswana', 'Tsonga', 'Venda', 'Xhosa', 'Zimbabwean Sign Language']",17073087,-20.0,30.0,38.4266,2023,41.58,8778.559857923652,7.232312053385075,0.384266,1.25,1.0,0.75,1.25,False,2.7791316235060695,3.473914529382587,2.7791316235060695,2.7791316235060695,166,False,Zimbabwe,,25-05-2025,False,unknown,,-1.238101788192021,-1.4009025397330641,-1.0722704704038548,0.2913775727101387,0.24637450192799298,0.34223061185137427,0.21718697826387148,0.19257356598788442,0.24304684450580874,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,,,,,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,31
HTI,"['French', 'Haitian Creole']",11867032,19.0,-72.41666666,39.262,2019,,7036.142193652935,7.074342113461789,0.39262,1.25,1.0,0.75,1.0,False,2.777528200587368,2.777528200587368,2.777528200587368,2.777528200587368,167,False,Haiti,,25-05-2025,False,unknown,,-1.7073674143885877,-1.862921163511528,-1.5483687746965948,0.18217422339417316,0.1552185498471996,0.21259448163973377,0.15160315180572312,0.1329024728923364,0.1718792211222203,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.070951840804074,0.93779,0.7512284352984534,0.897737843834003,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,35
KEN,"['English', 'Swahili']",53330978,1.0,38.0,34.9762,2024,18.83,6931.197361488138,7.726979547982685,0.34976199999999996,1.25,1.0,0.75,1.25,False,2.7026038206615195,3.3782547758268993,2.7026038206615195,2.7026038206615195,168,False,Kenya,,25-05-2025,False,unknown,,0.1235607282445984,-0.07297547033693652,0.32187384792313395,1.1395513845642826,0.9296236341028563,1.3797107130213653,0.36211792099729717,0.3472060523965835,0.3678550084409533,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.8008886423582,0.8847010000000001,0.6523332388042512,0.705265737447055,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,8
COG,"['French', 'Kikongo', 'Lingala']",6142180,-1.0,15.0,38.3791,2023,,6313.330724696886,6.788322539534806,0.383791,1.25,1.0,0.75,1.0,False,2.6052970957706028,2.6052970957706028,2.6052970957706028,2.6052970957706028,169,False,Congo,,25-05-2025,False,unknown,,-2.8664814134814107,-3.0235838188058066,-2.709773077907287,0.05716030319635539,0.048626637685335435,0.06655190811659935,0.05395699300733015,0.046318657215390115,0.06226692015970176,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.63069028596833,0.383791,0.5900078275855888,-1.1107640014873057,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,64
MLI,['French'],22395489,17.0,-4.0,35.0921,2023,,4117.835853482898,7.350160549597546,0.35092100000000004,1.25,1.0,0.75,1.0,False,2.5793256902253208,2.5793256902253208,2.5793256902253208,2.5793256902253208,170,False,Mali,,25-05-2025,False,unknown,,-1.2382829448787152,-1.4162502573407014,-1.0569234613938112,0.29160708225435394,0.24262208506369393,0.3475233377801529,0.21720190650849044,0.19035351365095318,0.24550283211207086,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,13.260820120551344,0.920727,-0.27782154355189015,0.8358766004261312,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,30
SYR,['Arabic'],25620000,35.0,38.0,34.65,2019,,3736.71213566646,7.408579125408668,0.3465,1.25,1.0,0.75,0.75,False,2.567072666954103,1.9253045002155773,2.567072666954103,2.567072666954103,171,False,Syrian Arab Republic,,25-05-2025,False,unknown,,-1.0819475270747019,-1.2633465671090742,-0.8966268317700702,0.341034739869834,0.282706348106779,0.4079434043083152,0.2416373250762081,0.21308739133531238,0.2712891009465921,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,10.836202662824425,0.0,-1.1656989784821168,-2.5021833573303853,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,27
TGO,['French'],8095498,8.0,1.16666666,37.0223,2023,,5122.833552543523,6.908243569828069,0.370223,1.25,1.0,0.75,1.0,False,2.5575906591524573,2.5575906591524573,2.5575906591524573,2.5575906591524573,172,False,Togo,,25-05-2025,False,unknown,,-2.603596579951663,-2.7663181309841236,-2.439567732744603,0.07436996094082211,0.0628931444371967,0.0871985373884405,0.06899106409842684,0.05905941798195213,0.07991703390233464,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,18.003036368757254,0.9086719999999999,1.458743861816782,0.7921716664003505,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,57
VUT,"['Bislama', 'English', 'French']",321409,-16.0,167.0,45.7313,2023,83.55,15683.385469989664,5.507058033583555,0.45731299999999997,1.25,1.0,0.75,1.25,False,2.5184492305121964,3.1480615381402455,2.5184492305121964,2.5184492305121964,173,False,Vanuatu,,25-05-2025,True,observed_zero,0.0,-6.598139728723271,-6.787770658738357,-6.412867557003531,0.0013719243125032668,0.0011274805113728455,0.0016403150647896477,0.0013700185224183358,0.001126210015432969,0.0016376266367912635,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,9.360483030405902,,-1.7060968700061279,0.0,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,123
MRT,['Arabic'],4927532,20.0,-12.0,37.3809,2023,,3875.1936948630337,6.69262945332252,0.37380899999999995,1.25,1.0,0.75,0.75,False,2.5017651233170377,1.8763238424877784,2.5017651233170377,2.5017651233170377,174,False,Mauritania,,25-05-2025,False,unknown,,-3.345078189779434,-3.5057259096384565,-3.1857235670223276,0.03542672756873539,0.03002497101674915,0.04134831769697718,0.03418218599463594,0.029136871431717556,0.0396734984112461,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,8.386172928977834,,-2.062882205740518,0.0,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,75
SLB,['English'],750325,-8.0,159.0,42.4597,2023,31.68,14624.911563407284,5.875249416903541,0.424597,1.25,1.0,0.75,1.25,False,2.494613276668993,3.118266595836241,2.494613276668993,2.494613276668993,175,False,Solomon Islands,,25-05-2025,False,unknown,,-5.675495359168996,-5.8480298746419015,-5.505953011125749,0.0034477360611751278,0.002885579515224308,0.004062516113359723,0.0034357401326836003,0.002877264948015313,0.004046045554795613,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.021330423084795,0.20635,0.7330574298304404,-1.7540694513810027,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,111
COD,"['French', 'Kikongo', 'Lingala', 'Tshiluba', 'Swahili']",112832000,0.0,25.0,30.548,2023,,6495.768828472126,8.05243228628321,0.30548,1.25,1.0,0.75,1.0,False,2.4598570148137946,2.4598570148137946,2.4598570148137946,2.4598570148137946,176,False,"Congo, The Democratic Republic of the",,25-05-2025,False,unknown,,0.7406293431960529,0.5104420624267738,0.9724930804552467,2.1175839182533545,1.6660275222869436,2.644529273195952,0.2554093768339558,0.18786414842738763,0.31487313761383123,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,18.54141054473968,0.30548,1.6558926041392457,-1.3946774887119344,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,23
