alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
SGP,"['English', 'Chinese', 'Malay', 'Tamil']",6110200,1.36666666,103.8,94.3776,2024,83.1,10906.935526005507,6.786055425868549,0.9437760000000001,1.25,1.0,0.75,1.25,False,6.4045162456045155,8.005645307005643,6.4045162456045155,6.4045162456045155,44,False,Singapore,,25-05-2025,False,unknown,,,False,1.8650974001607288,-1.6089148267746156,3.424032880232363,15.359626278948596,0.200104645498534,30.692946738720906,0.05001830932059856,1.4363530030525367e-12,0.23697061294886582,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,0.0,,9.432305494976495,,-5.150242379638659,0.0,0.9317767014900533,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,140
DOM,['Spanish'],10771504,19.0,-70.66666666,91.0022,2024,,6922.186226811556,7.032276347058217,0.910022,1.25,1.0,0.75,1.0,False,6.399526185902613,6.399526185902613,6.399526185902613,6.399526185902613,45,False,Dominican Republic,,25-05-2025,False,unknown,,,False,3.835221082243032,1.3816524612027203,5.0618105762742776,85.90075267422694,3.981475429271373,157.87610443809916,0.015198662591220933,4.301258821793246e-67,0.0742867282040681,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,16.192414686550872,0.910022,8.842631380043455,,0.7399002743260664,0.8338058283897464,0.13248582271259007,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,161
IRN,['Persian (Farsi)'],85961000,32.0,53.0,79.6309,2023,,4935.672773012755,7.934301459075755,0.7963089999999999,1.25,1.0,0.75,0.75,False,6.3181556605751545,4.738616745431366,6.3181556605751545,6.3181556605751545,46,False,"Iran, Islamic Republic of",,25-05-2025,False,unknown,,,False,4.041836494233827,3.1129410417465397,4.729578489048247,67.78010681224555,22.487082692814344,113.24781710306617,4.837845247177517e-10,7.432386528406872e-48,3.854048653810011e-09,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,17.646731082164038,0.817291,8.36109609941,0.35,1.2689214981510848,0.4914910386623255,-0.5202251372446273,0.09911059713826535,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,234
FIN,"['Finnish', 'Swedish']",5650325,64.0,26.0,93.5139,2023,70.0,1926.1070315467211,6.752073428641965,0.935139,1.25,1.0,0.75,1.0,False,6.314127193986819,6.314127193986819,6.314127193986819,6.314127193986819,47,False,Finland,,25-05-2025,False,unknown,,,False,-1.534277856482986,-2.7256816845918546,-0.8839422258884821,0.25877978523196227,0.06550153710764156,0.41315096362366255,0.18931960352183375,0.06134858291685169,0.2733251444725728,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,15.547223623592183,0.935139,7.563775209968284,0.7,0.5052059761960753,0.926524774304097,-1.6009768579842518,1.414993926519963,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,45
IRQ,"['Arabic', 'Aramaic', 'Sorani']",46118793,33.0,44.0,81.7291,2023,35.0,4276.380632226291,7.663877932614442,0.817291,1.25,1.0,0.75,0.75,False,6.26361845942439,4.697713844568293,6.26361845942439,6.26361845942439,48,False,Iraq,,25-05-2025,True,observed_multi,234.0,,False,3.1527981090236734,2.3593675600173993,3.8180939214499476,27.415894581075108,10.584255429935755,45.51736590953809,4.046274849779288e-05,7.766695605605066e-19,0.00026790238745947866,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,12.878532307393002,0.998301,7.3212406622124915,,-0.46555551034527154,1.1596861415789386,-1.9297273438888867,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,218
AZE,['Azerbaijani'],10241722,40.5,47.5,89.0,2023,,3930.125892284722,7.010372983224158,0.89,1.25,1.0,0.75,0.75,False,6.239231955069501,4.679423966302126,6.239231955069501,6.239231955069501,49,False,Azerbaijan,,25-05-2025,False,unknown,,,False,2.3031148903369885,1.124128510648354,3.148708845787534,13.227681165436428,3.077533643155591,23.30595356878585,0.03289561347469621,1.7612453633589916e-09,0.1417904334716149,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,16.141980327500146,0.89,8.276681150420304,,0.7215543033748166,0.7598949817481442,-0.634647827763425,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,148
PRT,['Portuguese'],10749635,39.5,-8.0,88.487,2024,27.0,1674.3801395135133,7.0313937181886415,0.8848699999999999,1.25,1.0,0.75,1.0,False,6.221869359413582,6.221869359413582,6.221869359413582,6.221869359413582,50,False,Portugal,,25-05-2025,False,unknown,,,False,0.6495884303411719,-0.6025557258345395,1.2833270041604399,2.334657786856238,0.5474108158374259,3.6086256895444015,0.19933251917958097,0.09775424195908836,0.3171921152705314,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,15.625379064311183,0.8157810000000001,9.219784013612903,,0.5336357505027294,0.4859169012919923,0.6437082967619903,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,40
BHR,['Arabic'],1594654,26.0,50.55,100.0,2024,,5279.15754686833,6.202666466583464,1.0,1.25,1.0,0.75,0.75,False,6.202666466583464,4.651999849937598,6.202666466583464,6.202666466583464,51,False,Bahrain,,25-05-2025,False,unknown,,,False,2.178466153864296,-0.4144237320906686,3.5446087046597268,18.179292888042973,0.6607209242965905,34.62613365844295,0.0874674639497914,3.172965725767532e-14,0.35555884553313016,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,14.282167342769135,1.0,8.571711214677183,,0.04502989353122246,1.1659579689909894,-0.23474077172378416,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,97
UKR,['Ukrainian'],32862000,49.0,32.0,82.3755,2023,18.0,2393.292074218166,7.516693991312429,0.823755,1.25,1.0,0.75,0.75,False,6.191914258813569,4.643935694110177,6.191914258813569,6.191914258813569,52,False,Ukraine,,25-05-2025,False,unknown,,,False,2.481191952701481,1.5252645619080443,2.8789616649847374,13.471249373887956,4.596359431088229,17.795785598825383,0.01126154450633106,3.324341964397533e-07,0.04637035758940765,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,0.0,,9.375282202934603,,-5.150242379638659,0.0,0.854482826699359,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,172
ISR,"['Arabic', 'Hebrew']",10134800,31.47,35.13,88.1824,2024,84.97,3859.5903474815527,7.00581518275242,0.881824,1.25,1.0,0.75,0.75,False,6.177895967715471,4.633421975786603,6.177895967715471,6.177895967715471,53,False,Israel,,25-05-2025,False,unknown,,,False,-0.6945742574022543,-1.6367088406655024,0.1002412191395779,0.5980426898862289,0.19461951424096324,1.1054375396096654,0.28655559637175076,0.16020062391287426,0.3676253463991372,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,17.89182068970841,0.892207,7.408334860674386,0.34,1.358075140729151,0.7680420818649164,-1.811672986978661,0.06151393058450274,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,11
PER,"['Aymara', 'Quechua', 'Spanish']",34350244,-10.0,-76.0,81.9571,2024,,9886.041920852245,7.535929826329404,0.8195709999999999,1.25,1.0,0.75,1.0,False,6.176229543694616,6.176229543694616,6.176229543694616,6.176229543694616,54,False,Peru,,25-05-2025,False,unknown,,,False,4.936287474564008,2.4691585154460656,6.000434449072219,243.38912170924846,11.81250263097489,403.6041008405643,1.3006008173562486e-05,2.1034021289867696e-173,8.754618165945686e-05,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,18.55279262955334,0.837661,9.295811893235234,0.6373,1.5985098807798779,0.5666865209362961,0.7467624908939815,1.1792628272278702,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,220
CZE,"['Czech', 'Slovak']",10882341,49.75,15.5,87.6878,2024,27.0,1286.7695582632664,7.036722330474317,0.8768779999999999,1.25,1.0,0.75,1.0,False,6.170347003701658,6.170347003701658,6.170347003701658,6.170347003701658,55,False,Czechia,,25-05-2025,False,unknown,,,False,-0.01465241194537028,-1.5235895359891003,1.2007961074988418,1.4299434963499,0.2179282211044264,3.3227611461429465,0.25872639385772467,0.11979599335563389,0.36687857195267803,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,16.202651941688483,0.8768779999999999,7.160666976265336,0.27,0.7436241718615985,0.7114553588517747,-2.147381602909248,-0.20166273529183681,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,23
IDN,['Indonesian'],284438782,-5.0,120.0,72.7808,2024,,12496.473829025206,8.453988810272648,0.727808,1.25,1.0,0.75,0.75,False,6.152880688026915,4.614660516020186,6.152880688026915,6.152880688026915,56,False,Indonesia,,25-05-2025,False,unknown,,,False,6.694903416258741,4.4500843750387835,7.611352358733364,1288.229847002002,85.63416908607824,2021.009380150234,9.089764231146109e-37,0.0,5.5233179077887074e-36,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,11.344861779922974,,5.113501075206003,0.9993000000000001,-1.0234425436166514,0.0,-4.922271988333034,2.5402621564740837,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,243
LBY,['Arabic'],7459000,25.0,17.0,88.4989,2023,,3587.601937185113,6.8726806071519295,0.884989,1.25,1.0,0.75,0.75,False,6.082246737842779,4.561685053382084,6.082246737842779,6.082246737842779,57,False,Libya,,25-05-2025,False,unknown,,,False,1.7322080235180803,0.7774636338069179,2.4828153608390915,7.065173039133601,2.175946264979548,11.974930756669904,0.08324918995441882,7.54443400329274e-05,0.24697142663485147,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,12.123234367221169,0.700834,8.818555073218446,0.4303,-0.7403022173668569,0.06159215406832508,0.09985089444876001,0.4010118295649807,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,105
KGZ,"['Kyrgyz', 'Russian']",7281800,41.0,75.0,88.4701,2023,,5660.831518833146,6.86223874654393,0.8847010000000001,1.25,1.0,0.75,0.75,False,6.071029481306162,4.553272110979622,6.071029481306162,6.071029481306162,58,False,Kyrgyzstan,,25-05-2025,False,unknown,,,False,2.7454443298777433,0.8933896930540712,3.7186567865957407,23.739465658509406,2.4433980000639903,41.20900443559667,0.04774525239840393,5.225754151167244e-17,0.21224621078321385,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,16.682145024583093,0.607171,9.201894107833127,,0.9180442762444478,-0.28416309660555306,0.6194589051915504,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,141
GRC,['Greek'],10400720,39.0,22.0,86.2697,2024,51.0,2459.012756670915,7.017063404799118,0.862697,1.25,1.0,0.75,0.75,False,6.053599548129985,4.540199661097489,6.053599548129985,6.053599548129985,59,False,Greece,,25-05-2025,False,unknown,,,False,-0.027432326455024473,-0.9514826544916485,0.4552399738295152,1.093620023689107,0.38616804600861543,1.576551669862349,0.3282326711423898,0.2624615463147894,0.3678148175315814,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,11.599295803205079,0.7412009999999999,8.848346998804203,0.9091,-0.930889782205561,0.21060619594134244,0.14023322390647477,2.201140224159143,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,3
SVK,['Slovak'],5413813,48.66666666,19.5,89.8251,2024,26.0,1599.2587468398117,6.733503250608721,0.898251,1.25,1.0,0.75,1.0,False,6.048376028362535,6.048376028362535,6.048376028362535,6.048376028362535,60,False,Slovakia,,25-05-2025,False,unknown,,,False,0.04558308630404857,-1.2061662192352312,0.6665020005702411,1.2744421680552689,0.29934269766021254,1.9474133426981408,0.2968182778263728,0.22190433496730722,0.3488954340281956,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,14.57193202335173,0.907636,7.300731190645091,0.59,0.15043451277739364,0.8249979530482788,-1.9575275018697582,1.0014305944285722,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,7
URY,['Spanish'],3499451,-33.0,-56.0,91.9911,2024,,10972.411931889446,6.543999916815401,0.919911,1.25,1.0,0.75,1.0,False,6.019897507477572,6.019897507477572,6.019897507477572,6.019897507477572,61,False,Uruguay,,25-05-2025,False,unknown,,,False,3.8626396500707583,0.4405787656131373,5.273008801875159,114.99585101874868,1.5536061331898738,195.00180245885798,0.07852894942345574,3.9979022825632486e-83,0.3285627738487263,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,19.64478255760019,0.931444,8.850753199570008,0.9545999999999999,1.9957314550414922,0.9128847494144395,0.14349477851080622,2.372205056978763,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,113
SRB,['Serbian'],6567783,44.0,21.0,87.6907,2024,,1998.6345021182503,6.81741879522901,0.8769070000000001,1.25,1.0,0.75,1.0,False,5.978242263467886,5.978242263467886,5.978242263467886,5.978242263467886,62,False,Serbia,,25-05-2025,False,unknown,,,False,0.19486155702615482,-0.855381946695684,0.6300250114536008,1.4005411223723696,0.4251207875902322,1.8776575426295428,0.2999851810602416,0.27782018186196605,0.3273251086722189,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,16.574690913480765,0.0927123,8.693094368728552,,0.8789568358966301,-2.183277974197106,-0.07020845562997714,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,6
COL,['Spanish'],53057212,4.0,-72.0,77.3369,2023,4.22,8351.75380499986,7.724744425351789,0.773369,1.25,1.0,0.75,1.0,False,5.974077871489888,5.974077871489888,5.974077871489888,5.974077871489888,63,False,Colombia,,25-05-2025,False,unknown,,,False,6.076646081627131,4.1659342986927825,6.918758083891634,645.98606321744,64.45287259964155,1011.0635583857546,9.850561515673694e-28,0.0,6.572287128782077e-27,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,17.786881361003886,0.773369,9.030346560479794,0.042199999999999994,1.319902476055837,0.32935377933795956,0.38692980750216976,-1.0581147993865532,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,241
