alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
IRN,['Persian (Farsi)'],85961000,32.0,53.0,79.6309,2023,,4935.672773012755,7.934301459075755,0.7963089999999999,1.25,1.0,0.75,0.75,False,6.3181556605751545,4.738616745431366,6.3181556605751545,6.3181556605751545,46,False,"Iran, Islamic Republic of",,25-05-2025,False,unknown,,7.125896108222231,7.010061415849902,7.2402379185241035,1246.7755191754545,1107.722534705106,1394.4256916253155,0.0,0.0,0.0,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,17.646731082164038,0.817291,0.35,1.3282674343274548,0.46087340209426625,0.10563918074677364,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,224
FIN,"['Finnish', 'Swedish']",5650325,64.0,26.0,93.5139,2023,70.0,1926.1070315467211,6.752073428641965,0.935139,1.25,1.0,0.75,1.0,False,6.314127193986819,6.314127193986819,6.314127193986819,6.314127193986819,47,False,Finland,,25-05-2025,False,unknown,,-2.716103726565269,-2.936980744757335,-2.4968313761281924,0.06673480203865229,0.05302558616632145,0.08234550862857623,0.06235332372121064,0.050287119389718415,0.07583640136470599,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,15.547223623592183,0.935139,0.7,0.5594429375009499,0.8881267463555839,1.3707790699296938,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,62
IRQ,"['Arabic', 'Aramaic', 'Sorani']",46118793,33.0,44.0,81.7291,2023,35.0,4276.380632226291,7.663877932614442,0.817291,1.25,1.0,0.75,0.75,False,6.26361845942439,4.697713844568293,6.26361845942439,6.26361845942439,48,False,Iraq,,25-05-2025,True,observed_multi,234.0,5.650590924982741,5.560443226420277,5.738301997322982,284.8792073425708,259.9380222161271,310.5366712056175,1.376773887105465e-98,4.244071636001577e-133,3.351379178104056e-111,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,12.878532307393002,0.998301,,-0.417812584971812,1.1171181227916143,0.0,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,217
AZE,['Azerbaijani'],10241722,40.5,47.5,89.0,2023,,3930.125892284722,7.010372983224158,0.89,1.25,1.0,0.75,0.75,False,6.239231955069501,4.679423966302126,6.239231955069501,6.239231955069501,49,False,Azerbaijan,,25-05-2025,False,unknown,,3.7901217670879763,3.7132628070999485,3.8640112185005555,44.30824520873604,40.98732231776732,47.65612763269043,1.6220619715520796e-17,9.579117476814736e-20,6.487563743648356e-17,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,16.141980327500146,0.89,,0.7772385551108411,0.7244770560204775,0.0,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,204
PRT,['Portuguese'],10749635,39.5,-8.0,88.487,2024,27.0,1674.3801395135133,7.0313937181886415,0.8848699999999999,1.25,1.0,0.75,1.0,False,6.221869359413582,6.221869359413582,6.221869359413582,6.221869359413582,50,False,Portugal,,25-05-2025,False,unknown,,4.60822338364165,4.540133189835283,4.673894835750661,100.38842225600382,93.70327961575752,107.11412296262507,4.3601687472204314e-39,3.241712646892309e-45,1.892071733540184e-39,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,15.625379064311183,0.8157810000000001,,0.5880628965011966,0.45539895577498596,0.0,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,211
BHR,['Arabic'],1594654,26.0,50.55,100.0,2024,,5279.15754686833,6.202666466583464,1.0,1.25,1.0,0.75,0.75,False,6.202666466583464,4.651999849937598,6.202666466583464,6.202666466583464,51,False,Bahrain,,25-05-2025,False,unknown,,1.1208477474878824,0.9645904844849935,1.2750904338353126,3.081074119433786,2.6237129863725763,3.579025064544018,0.14350645375539967,0.09986513785608657,0.19030590001540257,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,14.282167342769135,1.0,,0.09618844674406346,1.1232777812660897,0.0,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,46
UKR,['Ukrainian'],32862000,49.0,32.0,82.3755,2023,18.0,2393.292074218166,7.516693991312429,0.823755,1.25,1.0,0.75,0.75,False,6.191914258813569,4.643935694110177,6.191914258813569,6.191914258813569,52,False,Ukraine,,25-05-2025,False,unknown,,7.618048532539693,7.526328589731859,7.710955776680973,2037.7735627725021,1856.277820730678,2232.675177620955,0.0,0.0,0.0,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,0.0,,,-5.133838279793815,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,224
ISR,"['Arabic', 'Hebrew']",10134800,31.47,35.13,88.1824,2024,84.97,3859.5903474815527,7.00581518275242,0.881824,1.25,1.0,0.75,0.75,False,6.177895967715471,4.633421975786603,6.177895967715471,6.177895967715471,53,False,Israel,,25-05-2025,False,unknown,,-4.308332647979673,-4.572088124467814,-4.0524394408530515,0.013625730046360812,0.010336354574808018,0.017379926589374005,0.01343674217864833,0.01023006462056814,0.017080474506267738,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,17.89182068970841,0.892207,0.34,1.418017481858071,0.7324784487533598,0.06949232677011895,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,81
PER,"['Aymara', 'Quechua', 'Spanish']",34350244,-10.0,-76.0,81.9571,2024,,9886.041920852245,7.535929826329404,0.8195709999999999,1.25,1.0,0.75,1.0,False,6.176229543694616,6.176229543694616,6.176229543694616,6.176229543694616,54,False,Peru,,25-05-2025,False,unknown,,5.537026732193106,5.457899020274465,5.613505148375074,254.2093568166529,234.60400796008244,274.103329001627,5.80688690427015e-91,2.4908819162835467e-117,3.0416546100335746e-100,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,18.55279262955334,0.837661,0.6373,1.6600606415491495,0.5347240454874764,1.144138295496068,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,216
CZE,"['Czech', 'Slovak']",10882341,49.75,15.5,87.6878,2024,27.0,1286.7695582632664,7.036722330474317,0.8768779999999999,1.25,1.0,0.75,1.0,False,6.170347003701658,6.170347003701658,6.170347003701658,6.170347003701658,55,False,Czechia,,25-05-2025,False,unknown,,4.561978074320869,4.495364013486579,4.626033854346877,95.84832885289704,89.60077895998094,102.10828362704272,1.488193745042142e-37,4.613142703045016e-43,1.0944314774790712e-37,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,16.202651941688483,0.8768779999999999,0.27,0.7994560628694131,0.6769037549598143,-0.18353565106646513,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,210
IDN,['Indonesian'],284438782,-5.0,120.0,72.7808,2024,,12496.473829025206,8.453988810272648,0.727808,1.25,1.0,0.75,0.75,False,6.152880688026915,4.614660516020186,6.152880688026915,6.152880688026915,56,False,Indonesia,,25-05-2025,False,unknown,,8.863322170906953,8.691666738461054,9.037391006033,7107.176674553547,5953.09623605984,8411.802062093648,0.0,0.0,0.0,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,11.344861779922974,,0.9993000000000001,-0.979431676519054,0.0,2.4526544094509743,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,224
LBY,['Arabic'],7459000,25.0,17.0,88.4989,2023,,3587.601937185113,6.8726806071519295,0.884989,1.25,1.0,0.75,0.75,False,6.082246737842779,4.561685053382084,6.082246737842779,6.082246737842779,57,False,Libya,,25-05-2025,False,unknown,,3.126256101565789,3.0448058627445427,3.2060011267801665,22.81615124829224,21.00595277008857,24.680195660162052,4.8915414235775875e-09,4.719280893782767e-10,1.583335722967478e-08,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,12.123234367221169,0.700834,0.4303,-0.6943972460245085,0.038663074276736445,0.3958984181793123,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,184
KGZ,"['Kyrgyz', 'Russian']",7281800,41.0,75.0,88.4701,2023,,5660.831518833146,6.86223874654393,0.8847010000000001,1.25,1.0,0.75,0.75,False,6.071029481306162,4.553272110979622,6.071029481306162,6.071029481306162,58,False,Kyrgyzstan,,25-05-2025,False,unknown,,3.076720593420509,2.9947236790125786,3.156922255593162,21.713857641054318,19.979838281445094,23.498163184448302,1.337672580342276e-08,1.4652486522031729e-09,4.2020234319103546e-08,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,16.682145024583093,0.607171,,0.9750429733531708,-0.300908492347625,0.0,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,180
GRC,['Greek'],10400720,39.0,22.0,86.2697,2024,51.0,2459.012756670915,7.017063404799118,0.862697,1.25,1.0,0.75,0.75,False,6.053599548129985,4.540199661097489,6.053599548129985,6.053599548129985,59,False,Greece,,25-05-2025,False,unknown,,0.7160954438654574,0.5890047434131072,0.8408482120343543,2.0526449856907347,1.8021938782404774,2.3183325819418026,0.26362759432549676,0.22821106164907476,0.29724780307828746,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,11.599295803205079,0.7412009999999999,0.9091,-0.8862597713054043,0.1850120640584601,2.126609786581547,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,24
SVK,['Slovak'],5413813,48.66666666,19.5,89.8251,2024,26.0,1599.2587468398117,6.733503250608721,0.898251,1.25,1.0,0.75,1.0,False,6.048376028362535,6.048376028362535,6.048376028362535,6.048376028362535,60,False,Slovakia,,25-05-2025,False,unknown,,3.5362082361440366,3.4543951257134453,3.6177111636477752,34.37855426072068,31.63914520485313,37.25220596747417,1.421530928571469e-13,2.470156705570451e-15,5.748026665238126e-13,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,14.57193202335173,0.907636,0.59,0.20229818397669339,0.7884156886607648,0.9731636761864904,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,202
URY,['Spanish'],3499451,-33.0,-56.0,91.9911,2024,,10972.411931889446,6.543999916815401,0.919911,1.25,1.0,0.75,1.0,False,6.019897507477572,6.019897507477572,6.019897507477572,6.019897507477572,61,False,Uruguay,,25-05-2025,False,unknown,,1.9535704733004986,1.8420491397968952,2.0643103869504396,7.069931119110575,6.309453978089034,7.8798619711996345,0.006509056464658244,0.0029808357337439456,0.011477062089757831,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,19.64478255760019,0.931444,0.9545999999999999,2.0599394814849292,0.87473066744847,2.2910779721753265,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,93
SRB,['Serbian'],6567783,44.0,21.0,87.6907,2024,,1998.6345021182503,6.81741879522901,0.8769070000000001,1.25,1.0,0.75,1.0,False,5.978242263467886,5.978242263467886,5.978242263467886,5.978242263467886,62,False,Serbia,,25-05-2025,False,unknown,,2.8064687443836163,2.7228709584720536,2.888319643019224,16.57266487895632,15.223966955347503,17.963099807914396,1.4211205694871738e-06,2.8386128127670024e-07,3.7225716807935474e-06,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,16.574690913480765,0.0927123,,0.9356940524608476,-2.1660585166104878,0.0,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,154
COL,['Spanish'],53057212,4.0,-72.0,77.3369,2023,4.22,8351.75380499986,7.724744425351789,0.773369,1.25,1.0,0.75,1.0,False,5.974077871489888,5.974077871489888,5.974077871489888,5.974077871489888,63,False,Colombia,,25-05-2025,False,unknown,,10.197628880649193,10.04550359595868,10.350550249435281,26952.594793072945,23051.902800164167,31274.24680828219,0.0,0.0,0.0,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,17.786881361003886,0.773369,0.042199999999999994,1.3795894561517712,0.3016358979648318,-1.006960984654663,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,224
DZA,['Arabic'],47400000,28.0,3.0,76.9081,2023,7.0,2919.638592728831,7.675778341674085,0.769081,1.25,1.0,0.75,0.75,False,5.903295282793047,4.427471462094785,5.903295282793047,5.903295282793047,64,False,Algeria,,25-05-2025,False,unknown,,9.518727656122428,9.380426939105025,9.658034495975988,13659.686243099286,11854.074645916062,15647.00018803595,0.0,0.0,0.0,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,17.674132786665304,0.769081,0.07,1.3383017409879818,0.2860899206025303,-0.9064727305995625,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,224
ZAF,"['Afrikaans', 'English', 'Southern Ndebele', 'Northern Sotho', 'Southern Sotho', 'Swazi', 'Tswana', 'Tsonga', 'Venda', 'Xhosa', 'Zulu']",63100945,-29.0,24.0,75.6592,2023,31.0,9562.226924415081,7.800035863288702,0.7565919999999999,1.25,1.0,0.75,1.25,False,5.901444733877325,7.3768059173466565,5.901444733877325,5.901444733877325,65,False,South Africa,,25-05-2025,False,unknown,,6.335561877887043,6.235443172778538,6.435927287574863,565.333367337011,510.52681991275944,623.8608134342552,2.4226242316863522e-189,7.17569498999227e-269,9.75075040745239e-220,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,16.795795280097252,0.33,0.1602,1.0166608776636006,-1.3057811815935487,-0.5804281077301355,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,222
PSE,['Arabic'],5483450,31.9,35.2,86.6377,2023,,3826.448231959289,6.739053887776157,0.866377,1.25,1.0,0.75,0.75,False,5.838561290129843,4.378920967597383,5.838561290129843,5.838561290129843,66,False,"Palestine, State of",,25-05-2025,False,unknown,,2.361168913597503,2.2729000411527522,2.4477769460751007,10.618508199868565,9.707512218490706,11.562613815110899,0.0002951374097946688,0.00011002126880754508,0.0005904579269152484,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,12.540757571577291,0.727039,,-0.5415032583456838,0.1336682834136572,0.0,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,122
EGY,['Arabic'],107271260,27.0,30.0,72.6899,2023,35.0,3976.8298678628234,8.030483381842073,0.726899,1.25,1.0,0.75,0.75,False,5.837350339777621,4.3780127548332155,5.837350339777621,5.837350339777621,67,False,Egypt,,25-05-2025,False,unknown,,6.50653591952171,6.382911019793307,6.628199188618224,671.3701294948686,591.647500856878,756.1193156367759,9.328005258516991e-211,0.0,6.649955766381708e-255,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,18.49087132456597,0.726899,0.35,1.6373855060284876,0.1331607188542536,0.10563918074677364,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,223
LVA,['Latvian'],1829000,57.0,25.0,92.7076,2024,46.0,1720.970683241863,6.262213705476417,0.927076,1.25,1.0,0.75,1.0,False,5.805548033218255,5.805548033218255,5.805548033218255,5.805548033218255,68,False,Latvia,,25-05-2025,False,unknown,,-1.3593239827741566,-1.5372130433234887,-1.1821240305914662,0.25832956844007227,0.21497940661924198,0.3066267628805369,0.19899769870675124,0.17339337093786156,0.22565436921336973,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,13.438487123487413,0.891806,,-0.21276116780647042,0.7310246388367826,0.0,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,36
JAM,"['English', 'Jamaican Patois']",2825544,18.25,-77.5,89.473,2023,97.64,7433.504947333831,6.4511020746169,0.89473,1.25,1.0,0.75,1.25,False,5.771994559221979,7.214993199027474,5.771994559221979,5.771994559221979,69,False,Jamaica,,25-05-2025,False,unknown,,-8.609786660868613,-8.956668784379183,-8.262368568884394,0.00018642901580429892,0.00012887584937835937,0.0002580480645779685,0.00018639268745576288,0.00012885924146400859,0.00025798148436514636,0.9,1.0,3458.0,22.0,5.0,4.0,13.0,-2.115412132878989,-2.2698720213032497,-1.9607503408660651,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.338719539792301,5.18983411164359,5.489612238089592,0.6901696809523811,0.27582698083674123,2.423921122309709,2.336219980657825,2.509840188260549,0.32077500000000003,0.27664924882421066,-4.187509016748631,-4.301554809439442,-4.075018887245178,11.545073146180547,,,-0.9061157174385222,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-seed0,nb-ablate-dist-eng-dist0-eng1-seed0_20251221T141116Z,126
