alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_likelihood,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_alpha_prior_sigma,bayes_beta_prior_sigma,bayes_nb_alpha_sigma,bayes_nb_alpha_mean,bayes_nb_alpha_hdi_low,bayes_nb_alpha_hdi_high,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
THA,['Thai'],65859640,15.0,100.0,90.8672,2024,27.16,9424.76758538657,7.818619352454832,0.9086719999999999,1.25,1.0,0.75,0.75,False,7.104560484233837,5.328420363175378,7.104560484233837,7.104560484233837,11,False,Thailand,,25-05-2025,False,unknown,,,False,6.828942616220795,4.040540439286946,9.825952436045922,4607.108950714283,56.85707288736863,18507.89055790978,0.028947615213421138,0.024150464287848224,0.03414631158766868,0.9,1.0,2993.0,23.0,5.0,4.0,14.0,2.0,5.739077552542191,4.3293455989014396,7.231786836512298,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04537253488327639,0.03821386229952724,0.05372482122960369,14.158377011671128,2.749070037489086,0.8299122361542677,-0.8824013609941349,2.821582440939661,0.6841490590909092,0.2708939338374484,0.13189902112045898,-1.2779566580037862,1.5047492337945658,0.32363846153846154,0.2659810274855117,0.920604140437476,-0.5293352643367599,2.3296356122813,16.166790572497078,0.5679099999999999,,0.7305792626005162,-0.42909435971592935,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed0,nb-negbin-2-censored-dist0-eng1-usecensored1-seed0_20251221T171515Z,187
ARE,['Arabic'],11294243,24.0,54.0,100.0,2024,,5670.8964449129635,7.052857127514885,1.0,1.25,1.0,0.75,0.75,False,7.052857127514885,5.289642845636164,7.052857127514885,7.052857127514885,12,False,United Arab Emirates,,25-05-2025,False,unknown,,,False,6.5212247453351795,4.222644879262588,8.950834108162661,2050.2553662665873,68.21366418321242,7714.323765247756,0.029384329576759332,0.024578032040874127,0.03445877747929461,0.9,1.0,2993.0,23.0,5.0,4.0,14.0,2.0,5.739077552542191,4.3293455989014396,7.231786836512298,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04537253488327639,0.03821386229952724,0.05372482122960369,14.158377011671128,2.749070037489086,0.8299122361542677,-0.8824013609941349,2.821582440939661,0.6841490590909092,0.2708939338374484,0.13189902112045898,-1.2779566580037862,1.5047492337945658,0.32363846153846154,0.2659810274855117,0.920604140437476,-0.5293352643367599,2.3296356122813,16.23980368483258,1.0,,0.7571384667458534,1.1659579689909894,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed0,nb-negbin-2-censored-dist0-eng1-usecensored1-seed0_20251221T171515Z,161
NLD,['Dutch'],18100436,52.5,5.75,97.0068,2023,90.0,541.5892661634281,7.257689036201425,0.9700679999999999,1.25,1.0,0.75,1.0,False,7.0404518879698434,7.0404518879698434,7.0404518879698434,7.0404518879698434,13,False,Netherlands,,25-05-2025,False,unknown,,,False,8.643916475302907,5.052968007225025,12.415575855504176,77221.59534727514,156.4863946906964,246613.4245250288,0.02677325873081642,0.021634490442105244,0.03266844827156731,0.9,1.0,2993.0,23.0,5.0,4.0,14.0,2.0,5.739077552542191,4.3293455989014396,7.231786836512298,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04537253488327639,0.03821386229952724,0.05372482122960369,14.158377011671128,2.749070037489086,0.8299122361542677,-0.8824013609941349,2.821582440939661,0.6841490590909092,0.2708939338374484,0.13189902112045898,-1.2779566580037862,1.5047492337945658,0.32363846153846154,0.2659810274855117,0.920604140437476,-0.5293352643367599,2.3296356122813,15.539516387540328,0.99,,0.5024023968231414,1.1290431519689126,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed0,nb-negbin-2-censored-dist0-eng1-usecensored1-seed0_20251221T171515Z,240
JPN,['Japanese'],123210000,36.0,138.0,86.9815,2023,,9297.2835255448,8.090645957573315,0.869815,1.25,1.0,0.75,0.75,False,7.037365213586633,5.278023910189975,7.037365213586633,7.037365213586633,14,False,Japan,,25-05-2025,False,unknown,,,False,7.179228840000028,4.1955700400445615,10.394718570865972,8221.39464349999,66.39156782971698,32686.554835552954,0.028489674658203484,0.0237370450747942,0.03377735298630863,0.9,1.0,2993.0,23.0,5.0,4.0,14.0,2.0,5.739077552542191,4.3293455989014396,7.231786836512298,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04537253488327639,0.03821386229952724,0.05372482122960369,14.158377011671128,2.749070037489086,0.8299122361542677,-0.8824013609941349,2.821582440939661,0.6841490590909092,0.2708939338374484,0.13189902112045898,-1.2779566580037862,1.5047492337945658,0.32363846153846154,0.2659810274855117,0.920604140437476,-0.5293352643367599,2.3296356122813,16.83234696442963,0.933917,0.154,0.9726816400795743,0.922013783663999,-0.6377840673154852,nb-negbin-2-censored-dist0_eng1-usecensored1-seed0,nb-negbin-2-censored-dist0-eng1-usecensored1-seed0_20251221T171515Z,212
BRA,['Portuguese'],213421037,-10.0,-55.0,84.4635,2024,5.0,8673.413338358518,8.329237225785352,0.8446349999999999,1.25,1.0,0.75,1.0,False,7.03516528420121,7.03516528420121,7.03516528420121,7.03516528420121,15,False,Brazil,,25-05-2025,False,unknown,,,False,6.385711274557553,2.8223309504618803,10.2874801725183,10787.737414507481,16.816002965867423,29362.692149033996,0.029533926852966724,0.024060511379634886,0.03562000541384266,0.9,1.0,2993.0,23.0,5.0,4.0,14.0,2.0,5.739077552542191,4.3293455989014396,7.231786836512298,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04537253488327639,0.03821386229952724,0.05372482122960369,14.158377011671128,2.749070037489086,0.8299122361542677,-0.8824013609941349,2.821582440939661,0.6841490590909092,0.2708939338374484,0.13189902112045898,-1.2779566580037862,1.5047492337945658,0.32363846153846154,0.2659810274855117,0.920604140437476,-0.5293352643367599,2.3296356122813,19.178777472104436,0.8446349999999999,0.05,1.8262177361689858,0.5924309143274922,-1.0287893994746182,nb-negbin-2-censored-dist0_eng1-usecensored1-seed0,nb-negbin-2-censored-dist0-eng1-usecensored1-seed0_20251221T171515Z,148
FRA,['French'],66351959,46.0,2.0,88.6538,2024,39.0,933.9888303008761,7.821853749662105,0.886538,1.25,1.0,0.75,1.0,False,6.934370579517943,6.934370579517943,6.934370579517943,6.934370579517943,16,False,France,,25-05-2025,False,unknown,,,False,7.2302157143129415,4.538604910807621,10.104716200926715,6087.982226857077,93.56019808069207,24458.112500377243,0.02842738965729613,0.023845644475995624,0.03350594506191604,0.9,1.0,2993.0,23.0,5.0,4.0,14.0,2.0,5.739077552542191,4.3293455989014396,7.231786836512298,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04537253488327639,0.03821386229952724,0.05372482122960369,14.158377011671128,2.749070037489086,0.8299122361542677,-0.8824013609941349,2.821582440939661,0.6841490590909092,0.2708939338374484,0.13189902112045898,-1.2779566580037862,1.5047492337945658,0.32363846153846154,0.2659810274855117,0.920604140437476,-0.5293352643367599,2.3296356122813,18.010483843551544,0.886538,0.39,1.4012399754641425,0.7471150720951013,0.24949726335331665,nb-negbin-2-censored-dist0_eng1-usecensored1-seed0,nb-negbin-2-censored-dist0-eng1-usecensored1-seed0_20251221T171515Z,214
ITA,"['Italian', 'Catalan']",58927633,42.83333333,12.83333333,89.2207,2024,34.0,1648.6771163328056,7.7703189967427955,0.892207,1.25,1.0,0.75,1.0,False,6.932733001126899,6.932733001126899,6.932733001126899,6.932733001126899,17,False,Italy,,25-05-2025,False,unknown,,,False,7.024094707418235,4.3711766480257,9.841785928507168,4742.316551698217,79.13672413185463,18803.275354213154,0.02869256925485574,0.02409510229379607,0.03374350541047228,0.9,1.0,2993.0,23.0,5.0,4.0,14.0,2.0,5.739077552542191,4.3293455989014396,7.231786836512298,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04537253488327639,0.03821386229952724,0.05372482122960369,14.158377011671128,2.749070037489086,0.8299122361542677,-0.8824013609941349,2.821582440939661,0.6841490590909092,0.2708939338374484,0.13189902112045898,-1.2779566580037862,1.5047492337945658,0.32363846153846154,0.2659810274855117,0.920604140437476,-0.5293352643367599,2.3296356122813,14.854211470395835,0.89473,0.9764,0.2531163081462489,0.7773556901995866,2.4541657900659666,nb-negbin-2-censored-dist0_eng1-usecensored1-seed0,nb-negbin-2-censored-dist0-eng1-usecensored1-seed0_20251221T171515Z,204
TUR,['Turkish'],85664944,39.0,35.0,87.3079,2024,17.0,3233.5273059631077,7.932803135318054,0.873079,1.25,1.0,0.75,0.75,False,6.925963828580352,5.194472871435265,6.925963828580352,6.925963828580352,18,False,Türkiye,,25-05-2025,False,unknown,,,False,6.539329797203732,3.5800528792983908,9.715229837261948,4465.8708265951855,35.87543807232553,16568.023764833735,0.029327931575304014,0.024343027608357853,0.0347490770658613,0.9,1.0,2993.0,23.0,5.0,4.0,14.0,2.0,5.739077552542191,4.3293455989014396,7.231786836512298,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04537253488327639,0.03821386229952724,0.05372482122960369,14.158377011671128,2.749070037489086,0.8299122361542677,-0.8824013609941349,2.821582440939661,0.6841490590909092,0.2708939338374484,0.13189902112045898,-1.2779566580037862,1.5047492337945658,0.32363846153846154,0.2659810274855117,0.920604140437476,-0.5293352643367599,2.3296356122813,9.272657678041044,0.743146,,-1.777226213593505,0.2177861278521367,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed0,nb-negbin-2-censored-dist0-eng1-usecensored1-seed0_20251221T171515Z,164
CHL,['Spanish'],20206953,-30.0,-71.0,94.4574,2023,9.53,11434.350148808817,7.3055008313257455,0.944574,1.25,1.0,0.75,1.0,False,6.9005861422486845,6.9005861422486845,6.9005861422486845,6.9005861422486845,19,False,Chile,,25-05-2025,False,unknown,,,False,5.879539257590312,3.129253145180017,8.79579022559781,1722.9248541691647,22.856963927467866,6606.374184032677,0.03024252068977921,0.02499926569983486,0.035822807526632694,0.9,1.0,2993.0,23.0,5.0,4.0,14.0,2.0,5.739077552542191,4.3293455989014396,7.231786836512298,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04537253488327639,0.03821386229952724,0.05372482122960369,14.158377011671128,2.749070037489086,0.8299122361542677,-0.8824013609941349,2.821582440939661,0.6841490590909092,0.2708939338374484,0.13189902112045898,-1.2779566580037862,1.5047492337945658,0.32363846153846154,0.2659810274855117,0.920604140437476,-0.5293352643367599,2.3296356122813,16.82153731106627,0.944574,0.0953,0.9687495273229152,0.9613539041644263,-0.8584764999860729,nb-negbin-2-censored-dist0_eng1-usecensored1-seed0,nb-negbin-2-censored-dist0-eng1-usecensored1-seed0_20251221T171515Z,78
MAR,"['Arabic', 'Berber']",36828330,32.0,-5.0,91.0,2023,14.0,2457.8805046131624,7.566182025989628,0.91,1.25,1.0,0.75,0.75,False,6.8852256436505614,5.163919232737921,6.8852256436505614,6.8852256436505614,20,False,Morocco,,25-05-2025,False,unknown,,,False,6.198624799309,3.444314195634954,9.130904521331107,2398.4856972865123,31.321795626308823,9236.372868786711,0.029794270070028817,0.024731823432675493,0.03514326515273221,0.9,1.0,2993.0,23.0,5.0,4.0,14.0,2.0,5.739077552542191,4.3293455989014396,7.231786836512298,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04537253488327639,0.03821386229952724,0.05372482122960369,14.158377011671128,2.749070037489086,0.8299122361542677,-0.8824013609941349,2.821582440939661,0.6841490590909092,0.2708939338374484,0.13189902112045898,-1.2779566580037862,1.5047492337945658,0.32363846153846154,0.2659810274855117,0.920604140437476,-0.5293352643367599,2.3296356122813,10.556411517605202,0.991497,,-1.3102487186379026,1.1345693000771173,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed0,nb-negbin-2-censored-dist0-eng1-usecensored1-seed0_20251221T171515Z,116
