alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
PRT,['Portuguese'],10749635,39.5,-8.0,88.487,2024,27.0,1674.3801395135133,7.0313937181886415,0.8848699999999999,1.25,1.0,0.75,1.0,False,6.221869359413582,6.221869359413582,6.221869359413582,6.221869359413582,50,False,Portugal,,25-05-2025,False,unknown,,,False,3.309894389022864,1.4823848907914188,4.006502138775823,38.400347378840365,4.403434880545728,54.954311433229904,0.011107186429077156,7.475625893405882e-23,0.05387708722771627,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,15.625379064311183,0.8157810000000001,,0.5336357505027294,0.4859169012919923,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,166
BHR,['Arabic'],1594654,26.0,50.55,100.0,2024,,5279.15754686833,6.202666466583464,1.0,1.25,1.0,0.75,0.75,False,6.202666466583464,4.651999849937598,6.202666466583464,6.202666466583464,51,False,Bahrain,,25-05-2025,False,unknown,,,False,2.110676184013439,-0.49533826361364736,3.475701148005448,15.529559088311565,0.6093647477009789,32.320482037734685,0.08514854336167298,2.970782415319451e-13,0.3494660416794901,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,14.282167342769135,1.0,,0.04502989353122246,1.1659579689909894,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,106
UKR,['Ukrainian'],32862000,49.0,32.0,82.3755,2023,18.0,2393.292074218166,7.516693991312429,0.823755,1.25,1.0,0.75,0.75,False,6.191914258813569,4.643935694110177,6.191914258813569,6.191914258813569,52,False,Ukraine,,25-05-2025,False,unknown,,,False,4.524121093321137,3.1787640064859635,5.1449680052110125,114.48371711752179,24.01705028271026,171.5659953687631,1.4766464768759255e-10,5.299883400211932e-73,8.913479402574942e-10,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,0.0,,,-5.150242379638659,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,235
ISR,"['Arabic', 'Hebrew']",10134800,31.47,35.13,88.1824,2024,84.97,3859.5903474815527,7.00581518275242,0.881824,1.25,1.0,0.75,0.75,False,6.177895967715471,4.633421975786603,6.177895967715471,6.177895967715471,53,False,Israel,,25-05-2025,False,unknown,,,False,-1.2841181085252564,-3.8526191138882515,1.136549972560211,0.8006271214588893,0.021224076342362713,3.115999690225666,0.18794311208850428,0.020778361597564923,0.36759110672777345,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,17.89182068970841,0.892207,0.34,1.358075140729151,0.7680420818649164,0.06151393058450274,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,43
PER,"['Aymara', 'Quechua', 'Spanish']",34350244,-10.0,-76.0,81.9571,2024,,9886.041920852245,7.535929826329404,0.8195709999999999,1.25,1.0,0.75,1.0,False,6.176229543694616,6.176229543694616,6.176229543694616,6.176229543694616,54,False,Peru,,25-05-2025,False,unknown,,,False,3.4110369182845854,1.9034266537990816,4.294517502035503,39.64761923932597,6.708843988652096,73.29684489297067,0.0013879241263490792,1.0784658157524422e-30,0.008185284384494191,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,18.55279262955334,0.837661,0.6373,1.5985098807798779,0.5666865209362961,1.1792628272278702,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,192
CZE,"['Czech', 'Slovak']",10882341,49.75,15.5,87.6878,2024,27.0,1286.7695582632664,7.036722330474317,0.8768779999999999,1.25,1.0,0.75,1.0,False,6.170347003701658,6.170347003701658,6.170347003701658,6.170347003701658,55,False,Czechia,,25-05-2025,False,unknown,,,False,3.2504838162276046,1.4867102243081038,3.9132209163443186,35.51186657334954,4.422522455324268,50.05993143598105,0.010934012497587228,9.093650630328179e-21,0.053087582435445785,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,16.202651941688483,0.8768779999999999,0.27,0.7436241718615985,0.7114553588517747,-0.20166273529183681,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,167
IDN,['Indonesian'],284438782,-5.0,120.0,72.7808,2024,,12496.473829025206,8.453988810272648,0.727808,1.25,1.0,0.75,0.75,False,6.152880688026915,4.614660516020186,6.152880688026915,6.152880688026915,56,False,Indonesia,,25-05-2025,False,unknown,,,False,4.595022999310794,3.5786718397068764,5.654038580835759,124.01476679723439,35.82592667394882,285.44197497448323,1.7727092998720772e-15,3.1252896607978813e-122,9.889978382998257e-15,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,11.344861779922974,,0.9993000000000001,-1.0234425436166514,0.0,2.5402621564740837,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,237
LBY,['Arabic'],7459000,25.0,17.0,88.4989,2023,,3587.601937185113,6.8726806071519295,0.884989,1.25,1.0,0.75,0.75,False,6.082246737842779,4.561685053382084,6.082246737842779,6.082246737842779,57,False,Libya,,25-05-2025,False,unknown,,,False,2.5478860440661837,0.6925164299496529,3.3291782816579443,18.219486303224368,1.998738898180115,27.91539368610736,0.061995886172281495,2.10059495922997e-11,0.2708412379997125,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,12.123234367221169,0.700834,0.4303,-0.7403022173668569,0.06159215406832508,0.4010118295649807,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,131
KGZ,"['Kyrgyz', 'Russian']",7281800,41.0,75.0,88.4701,2023,,5660.831518833146,6.86223874654393,0.8847010000000001,1.25,1.0,0.75,0.75,False,6.071029481306162,4.553272110979622,6.071029481306162,6.071029481306162,58,False,Kyrgyzstan,,25-05-2025,False,unknown,,,False,2.5225863566164266,0.6724987324388045,3.3043870784584044,17.73804644126353,1.959126544332362,27.231845488906906,0.0634205940307854,4.05916631957762e-11,0.27620061507525806,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,16.682145024583093,0.607171,,0.9180442762444478,-0.28416309660555306,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,130
GRC,['Greek'],10400720,39.0,22.0,86.2697,2024,51.0,2459.012756670915,7.017063404799118,0.862697,1.25,1.0,0.75,0.75,False,6.053599548129985,4.540199661097489,6.053599548129985,6.053599548129985,59,False,Greece,,25-05-2025,False,unknown,,,False,1.2139740984639709,-0.7477692374974023,2.560536804384701,5.467961564485769,0.4734214686060323,12.942763213615924,0.12041789904268764,3.097822299502382e-05,0.3374844167693331,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,11.599295803205079,0.7412009999999999,0.9091,-0.930889782205561,0.21060619594134244,2.201140224159143,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,74
SVK,['Slovak'],5413813,48.66666666,19.5,89.8251,2024,26.0,1599.2587468398117,6.733503250608721,0.898251,1.25,1.0,0.75,1.0,False,6.048376028362535,6.048376028362535,6.048376028362535,6.048376028362535,60,False,Slovakia,,25-05-2025,False,unknown,,,False,2.857861483483526,1.0179625764661284,3.6471575358180286,24.64407058247188,2.7675503447167515,38.365458473038785,0.039347543675618955,8.356674512764222e-16,0.17384559342471992,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,14.57193202335173,0.907636,0.59,0.15043451277739364,0.8249979530482788,1.0014305944285722,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,146
URY,['Spanish'],3499451,-33.0,-56.0,91.9911,2024,,10972.411931889446,6.543999916815401,0.919911,1.25,1.0,0.75,1.0,False,6.019897507477572,6.019897507477572,6.019897507477572,6.019897507477572,61,False,Uruguay,,25-05-2025,False,unknown,,,False,2.142386248178826,0.09424772993605528,3.1212736199763933,12.990175707167506,1.0988319271135394,22.67524090113362,0.09023950862489431,3.21973339748929e-09,0.3661968691782057,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,19.64478255760019,0.931444,0.9545999999999999,1.9957314550414922,0.9128847494144395,2.372205056978763,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,102
SRB,['Serbian'],6567783,44.0,21.0,87.6907,2024,,1998.6345021182503,6.81741879522901,0.8769070000000001,1.25,1.0,0.75,1.0,False,5.978242263467886,5.978242263467886,5.978242263467886,5.978242263467886,62,False,Serbia,,25-05-2025,False,unknown,,,False,2.3557202349168347,0.5818303624951665,3.112625458684532,14.682573591146063,1.7893105237222378,22.47998726970772,0.069581486640519,3.880267237743531e-09,0.29894963623355797,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,16.574690913480765,0.0927123,,0.8789568358966301,-2.183277974197106,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,126
COL,['Spanish'],53057212,4.0,-72.0,77.3369,2023,4.22,8351.75380499986,7.724744425351789,0.773369,1.25,1.0,0.75,1.0,False,5.974077871489888,5.974077871489888,5.974077871489888,5.974077871489888,63,False,Colombia,,25-05-2025,False,unknown,,,False,5.601862062882018,4.732243652797456,6.532342993941184,319.57389527082194,113.55004363214692,687.0059781100194,2.218662592165652e-48,2.978899369795018e-296,5.508456662468933e-48,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,17.786881361003886,0.773369,0.042199999999999994,1.319902476055837,0.32935377933795956,-1.0581147993865532,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,243
DZA,['Arabic'],47400000,28.0,3.0,76.9081,2023,7.0,2919.638592728831,7.675778341674085,0.769081,1.25,1.0,0.75,0.75,False,5.903295282793047,4.427471462094785,5.903295282793047,5.903295282793047,64,False,Algeria,,25-05-2025,False,unknown,,,False,5.24077968669662,4.40465387489187,6.075299613238154,217.91340551531954,81.83081424257509,434.9798087046433,3.7695453507329624e-35,5.359674788038277e-187,2.3672591471319527e-34,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,17.674132786665304,0.769081,0.07,1.2788891250676742,0.31352470579889313,-0.9535960663670927,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,241
ZAF,"['Afrikaans', 'English', 'Southern Ndebele', 'Northern Sotho', 'Southern Sotho', 'Swazi', 'Tswana', 'Tsonga', 'Venda', 'Xhosa', 'Zulu']",63100945,-29.0,24.0,75.6592,2023,31.0,9562.226924415081,7.800035863288702,0.7565919999999999,1.25,1.0,0.75,1.25,False,5.901444733877325,7.3768059173466565,5.901444733877325,5.901444733877325,65,False,South Africa,,25-05-2025,False,unknown,,,False,3.5327300030530777,2.4830930752348714,4.369703866120974,40.74990411960305,11.97825682911646,79.02022976396469,1.0814572778141796e-05,3.7997669619810635e-33,7.521470881805562e-05,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,16.795795280097252,0.33,0.1602,0.9593856222139246,-1.3073347714881591,-0.6144741340521522,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,221
PSE,['Arabic'],5483450,31.9,35.2,86.6377,2023,,3826.448231959289,6.739053887776157,0.866377,1.25,1.0,0.75,0.75,False,5.838561290129843,4.378920967597383,5.838561290129843,5.838561290129843,66,False,"Palestine, State of",,25-05-2025,False,unknown,,,False,2.0914874041333706,0.42554379766227923,2.817652172746922,10.932401295609209,1.5304224350479543,16.73750772920764,0.0788256710234697,9.009144298120543e-07,0.331251081545919,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,12.540757571577291,0.727039,,-0.588424237300014,0.1583274320746776,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,112
EGY,['Arabic'],107271260,27.0,30.0,72.6899,2023,35.0,3976.8298678628234,8.030483381842073,0.726899,1.25,1.0,0.75,0.75,False,5.837350339777621,4.3780127548332155,5.837350339777621,5.837350339777621,67,False,Egypt,,25-05-2025,False,unknown,,,False,3.4594776936851233,2.5343679172702167,4.4522434510781075,38.415059736572616,12.608458740824247,85.81927750679174,5.711098062443013e-06,4.6063329608951103e-36,4.215780060644007e-05,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,18.49087132456597,0.726899,0.35,1.5759854255484902,0.1578106246363684,0.09911059713826535,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,223
LVA,['Latvian'],1829000,57.0,25.0,92.7076,2024,46.0,1720.970683241863,6.262213705476417,0.927076,1.25,1.0,0.75,1.0,False,5.805548033218255,5.805548033218255,5.805548033218255,5.805548033218255,68,False,Latvia,,25-05-2025,False,unknown,,,False,0.5312021109927948,-1.6775464531543745,1.7331291367389197,2.885404833501532,0.1868318157554281,5.658331930868125,0.14001616422786303,0.0197381336925689,0.33510207119239194,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,13.438487123487413,0.891806,,-0.2618666961432674,0.7665617977023311,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,65
JAM,"['English', 'Jamaican Patois']",2825544,18.25,-77.5,89.473,2023,97.64,7433.504947333831,6.4511020746169,0.89473,1.25,1.0,0.75,1.25,False,5.771994559221979,7.214993199027474,5.771994559221979,5.771994559221979,69,False,Jamaica,,25-05-2025,False,unknown,,,False,-3.363490276861526,-6.050009320538377,-0.7203436472957615,0.11940096539150373,0.002357841052200254,0.4865850146019558,0.08979244728679082,0.0023522881866283995,0.29911455261705805,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,11.545073146180547,,,-0.9506137820619114,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,104
LUX,"['German', 'French', 'Luxembourgish']",681973,49.75,6.16666666,98.7606,2024,56.0,732.4403321678262,5.8337671808395735,0.987606,1.25,1.0,0.75,1.0,False,5.761463470400248,5.761463470400248,5.761463470400248,5.761463470400248,70,False,Luxembourg,,25-05-2025,False,unknown,,,False,-0.6422253770549263,-3.3581905024605465,0.987704186462938,1.1461236567509863,0.034798170293393736,2.6850629878827768,0.21677941902009878,0.03360808413101373,0.3531184031845316,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,14.419279927373003,0.927076,0.46,0.09490588167778201,0.8967603573391962,0.5126739292296562,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,29
SVN,['Slovene'],2130638,46.11666666,14.81666666,90.7636,2024,59.0,1480.382704853587,6.328509668410944,0.907636,1.25,1.0,0.75,0.75,False,5.743983201397835,4.3079874010483765,5.743983201397835,5.743983201397835,71,False,Slovenia,,25-05-2025,False,unknown,,,False,-0.5088202176424261,-2.7510725404007292,0.9172015838426626,1.122196432835007,0.06385933385982798,2.502278168688918,0.22615329603027082,0.059908800961503784,0.33249522182079594,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,16.176845386862315,0.9552930000000001,0.86,0.7342367955946267,1.0009228965303907,2.0165405913801675,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,24
CRI,['Spanish'],5309625,10.0,-84.0,85.3951,2023,8.2,8587.534812944978,6.725063849484161,0.853951,1.25,1.0,0.75,1.0,False,5.742874999330849,5.742874999330849,5.742874999330849,5.742874999330849,72,False,Costa Rica,,25-05-2025,True,observed_multi,183.0,,False,3.831041343125252,2.562391054238383,4.6848964906785815,58.19023549781408,12.966784564796225,108.29906176660768,6.503936107126275e-06,1.0021662523222062e-45,3.0299070864603813e-05,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,15.485031769255382,0.853951,0.08199999999999999,0.4825831061023018,0.6268207578652594,-0.9084800665025774,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,222
