alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
THA,['Thai'],65859640,15.0,100.0,90.8672,2024,27.16,9424.76758538657,7.818619352454832,0.9086719999999999,1.25,1.0,0.75,0.75,False,7.104560484233837,5.328420363175378,7.104560484233837,7.104560484233837,11,False,Thailand,,25-05-2025,False,unknown,,10.223650407056612,10.089171792732857,10.35312603202354,27636.351284339304,24080.84024567014,31354.906219518125,0.0,0.0,0.0,0.9,1.0,3769.0,22.0,5.0,4.0,13.0,-2.255469148711845,-2.4096550597916706,-2.1052548685781374,5.0,95.0,1.0,6.0,1.0,True,True,14.01949574190159,2.7308019804754426,5.900347558575131,5.744005566079025,6.0565880422963225,0.6901696809523811,0.27582698083674123,2.5690220685528966,2.4666523957004425,2.674699380189112,8.738194412333426,0.7536433696948793,2.619907436986119,2.4970668463062125,2.741184877935188,0.32077500000000003,0.27664924882421066,-2.2568959923462524,-2.406235601958854,-2.116974592498396,16.166790572497078,0.5679099999999999,8.623641346481184,,0.7863238879816676,-0.4432477221100616,-0.15199903622667021,0.0,nb-ablate-dist-eng-dist1_eng1-seed0,nb-ablate-dist-eng-dist1-eng1-seed0_20251221T141055Z,227
ARE,['Arabic'],11294243,24.0,54.0,100.0,2024,,5670.8964449129635,7.052857127514885,1.0,1.25,1.0,0.75,0.75,False,7.052857127514885,5.289642845636164,7.052857127514885,7.052857127514885,12,False,United Arab Emirates,,25-05-2025,False,unknown,,5.097640105276626,4.979207223589285,5.216714897113321,164.0597991154192,145.35909884499486,184.32765305767052,5.665763451915163e-57,1.633458965656979e-78,1.0809282052150926e-61,0.9,1.0,3769.0,22.0,5.0,4.0,13.0,-2.255469148711845,-2.4096550597916706,-2.1052548685781374,5.0,95.0,1.0,6.0,1.0,True,True,14.01949574190159,2.7308019804754426,5.900347558575131,5.744005566079025,6.0565880422963225,0.6901696809523811,0.27582698083674123,2.5690220685528966,2.4666523957004425,2.674699380189112,8.738194412333426,0.7536433696948793,2.619907436986119,2.4970668463062125,2.741184877935188,0.32077500000000003,0.27664924882421066,-2.2568959923462524,-2.406235601958854,-2.116974592498396,16.23980368483258,1.0,8.643278810801462,,0.8130607633968489,1.1232777812660897,-0.12594232942086614,0.0,nb-ablate-dist-eng-dist1_eng1-seed0,nb-ablate-dist-eng-dist1-eng1-seed0_20251221T141055Z,215
NLD,['Dutch'],18100436,52.5,5.75,97.0068,2023,90.0,541.5892661634281,7.257689036201425,0.9700679999999999,1.25,1.0,0.75,1.0,False,7.0404518879698434,7.0404518879698434,7.0404518879698434,7.0404518879698434,13,False,Netherlands,,25-05-2025,False,unknown,,-7.046053079397703,-7.488526935035822,-6.597405348013059,0.0009039065966296708,0.0005594675275712147,0.0013639033030051876,0.0009030259996712447,0.0005591546111498702,0.0013620443387951798,0.9,1.0,3769.0,22.0,5.0,4.0,13.0,-2.255469148711845,-2.4096550597916706,-2.1052548685781374,5.0,95.0,1.0,6.0,1.0,True,True,14.01949574190159,2.7308019804754426,5.900347558575131,5.744005566079025,6.0565880422963225,0.6901696809523811,0.27582698083674123,2.5690220685528966,2.4666523957004425,2.674699380189112,8.738194412333426,0.7536433696948793,2.619907436986119,2.4970668463062125,2.741184877935188,0.32077500000000003,0.27664924882421066,-2.2568959923462524,-2.406235601958854,-2.116974592498396,15.539516387540328,0.99,7.03321059700139,,0.5566206032171167,1.087023169880125,-2.2623217875880965,0.0,nb-ablate-dist-eng-dist1_eng1-seed0,nb-ablate-dist-eng-dist1-eng1-seed0_20251221T141055Z,119
JPN,['Japanese'],123210000,36.0,138.0,86.9815,2023,,9297.2835255448,8.090645957573315,0.869815,1.25,1.0,0.75,0.75,False,7.037365213586633,5.278023910189975,7.037365213586633,7.037365213586633,14,False,Japan,,25-05-2025,False,unknown,,10.766597639056503,10.608425463735136,10.918809732470468,47620.600394737696,40474.420613920076,55205.05104325274,0.0,0.0,0.0,0.9,1.0,3769.0,22.0,5.0,4.0,13.0,-2.255469148711845,-2.4096550597916706,-2.1052548685781374,5.0,95.0,1.0,6.0,1.0,True,True,14.01949574190159,2.7308019804754426,5.900347558575131,5.744005566079025,6.0565880422963225,0.6901696809523811,0.27582698083674123,2.5690220685528966,2.4666523957004425,2.674699380189112,8.738194412333426,0.7536433696948793,2.619907436986119,2.4970668463062125,2.741184877935188,0.32077500000000003,0.27664924882421066,-2.2568959923462524,-2.406235601958854,-2.116974592498396,16.83234696442963,0.933917,8.44990145028702,0.154,1.0300458409797664,0.8836964328442188,-0.3825323404133761,-0.6028391571956616,nb-ablate-dist-eng-dist1_eng1-seed0,nb-ablate-dist-eng-dist1-eng1-seed0_20251221T141055Z,227
BRA,['Portuguese'],213421037,-10.0,-55.0,84.4635,2024,5.0,8673.413338358518,8.329237225785352,0.8446349999999999,1.25,1.0,0.75,1.0,False,7.03516528420121,7.03516528420121,7.03516528420121,7.03516528420121,15,False,Brazil,,25-05-2025,False,unknown,,13.686628842906048,13.454641231042627,13.926510046192966,888272.4592844091,697070.0810100836,1117394.3354098378,0.0,0.0,0.0,0.9,1.0,3769.0,22.0,5.0,4.0,13.0,-2.255469148711845,-2.4096550597916706,-2.1052548685781374,5.0,95.0,1.0,6.0,1.0,True,True,14.01949574190159,2.7308019804754426,5.900347558575131,5.744005566079025,6.0565880422963225,0.6901696809523811,0.27582698083674123,2.5690220685528966,2.4666523957004425,2.674699380189112,8.738194412333426,0.7536433696948793,2.619907436986119,2.4970668463062125,2.741184877935188,0.32077500000000003,0.27664924882421066,-2.2568959923462524,-2.406235601958854,-2.116974592498396,19.178777472104436,0.8446349999999999,9.068132975826083,0.05,1.8892917784190986,0.560008011468048,0.43779137024218295,-0.9787664385528723,nb-ablate-dist-eng-dist1_eng1-seed0,nb-ablate-dist-eng-dist1-eng1-seed0_20251221T141055Z,227
FRA,['French'],66351959,46.0,2.0,88.6538,2024,39.0,933.9888303008761,7.821853749662105,0.886538,1.25,1.0,0.75,1.0,False,6.934370579517943,6.934370579517943,6.934370579517943,6.934370579517943,16,False,France,,25-05-2025,False,unknown,,1.035057939550635,0.7059828210033037,1.364821270592495,2.872416753384794,2.02583674276595,3.9150232629149477,0.17012708935446014,0.0780658960971644,0.2671743276075907,0.9,1.0,3769.0,22.0,5.0,4.0,13.0,-2.255469148711845,-2.4096550597916706,-2.1052548685781374,5.0,95.0,1.0,6.0,1.0,True,True,14.01949574190159,2.7308019804754426,5.900347558575131,5.744005566079025,6.0565880422963225,0.6901696809523811,0.27582698083674123,2.5690220685528966,2.4666523957004425,2.674699380189112,8.738194412333426,0.7536433696948793,2.619907436986119,2.4970668463062125,2.741184877935188,0.32077500000000003,0.27664924882421066,-2.2568959923462524,-2.406235601958854,-2.116974592498396,18.010483843551544,0.886538,6.840534583015059,0.39,1.4614710734006089,0.7119257095586566,-2.5179811906083045,0.25022659665339325,nb-ablate-dist-eng-dist1_eng1-seed0,nb-ablate-dist-eng-dist1-eng1-seed0_20251221T141055Z,39
ITA,"['Italian', 'Catalan']",58927633,42.83333333,12.83333333,89.2207,2024,34.0,1648.6771163328056,7.7703189967427955,0.892207,1.25,1.0,0.75,1.0,False,6.932733001126899,6.932733001126899,6.932733001126899,6.932733001126899,17,False,Italy,,25-05-2025,False,unknown,,3.213222443024873,2.9611078529594574,3.4665604363422045,25.15140413941138,19.319362919012004,32.02639599968619,2.6879891018515242e-08,3.9502228095074896e-13,7.865024768301128e-08,0.9,1.0,3769.0,22.0,5.0,4.0,13.0,-2.255469148711845,-2.4096550597916706,-2.1052548685781374,5.0,95.0,1.0,6.0,1.0,True,True,14.01949574190159,2.7308019804754426,5.900347558575131,5.744005566079025,6.0565880422963225,0.6901696809523811,0.27582698083674123,2.5690220685528966,2.4666523957004425,2.674699380189112,8.738194412333426,0.7536433696948793,2.619907436986119,2.4970668463062125,2.741184877935188,0.32077500000000003,0.27664924882421066,-2.2568959923462524,-2.406235601958854,-2.116974592498396,14.854211470395835,0.89473,8.913887272593218,0.9764,0.30566688264555836,0.7416254872060388,0.23312466787961417,2.3698781138444347,nb-ablate-dist-eng-dist1_eng1-seed0,nb-ablate-dist-eng-dist1-eng1-seed0_20251221T141055Z,184
TUR,['Turkish'],85664944,39.0,35.0,87.3079,2024,17.0,3233.5273059631077,7.932803135318054,0.873079,1.25,1.0,0.75,0.75,False,6.925963828580352,5.194472871435265,6.925963828580352,6.925963828580352,18,False,Türkiye,,25-05-2025,False,unknown,,7.570917423762899,7.357022068477258,7.782580678647824,1956.9563492732193,1567.1627047365632,2398.456491451801,0.0,0.0,0.0,0.9,1.0,3769.0,22.0,5.0,4.0,13.0,-2.255469148711845,-2.4096550597916706,-2.1052548685781374,5.0,95.0,1.0,6.0,1.0,True,True,14.01949574190159,2.7308019804754426,5.900347558575131,5.744005566079025,6.0565880422963225,0.6901696809523811,0.27582698083674123,2.5690220685528966,2.4666523957004425,2.674699380189112,8.738194412333426,0.7536433696948793,2.619907436986119,2.4970668463062125,2.741184877935188,0.32077500000000003,0.27664924882421066,-2.2568959923462524,-2.406235601958854,-2.116974592498396,9.272657678041044,0.743146,9.609191668327256,,-1.7382578809445948,0.19206358597303055,1.155715409990885,0.0,nb-ablate-dist-eng-dist1_eng1-seed0,nb-ablate-dist-eng-dist1-eng1-seed0_20251221T141055Z,227
CHL,['Spanish'],20206953,-30.0,-71.0,94.4574,2023,9.53,11434.350148808817,7.3055008313257455,0.944574,1.25,1.0,0.75,1.0,False,6.9005861422486845,6.9005861422486845,6.9005861422486845,6.9005861422486845,19,False,Chile,,25-05-2025,False,unknown,,10.115306257549012,9.981450542240795,10.246050836357778,24799.287038205322,21621.65293686846,28171.069790086025,0.0,0.0,0.0,0.9,1.0,3769.0,22.0,5.0,4.0,13.0,-2.255469148711845,-2.4096550597916706,-2.1052548685781374,5.0,95.0,1.0,6.0,1.0,True,True,14.01949574190159,2.7308019804754426,5.900347558575131,5.744005566079025,6.0565880422963225,0.6901696809523811,0.27582698083674123,2.5690220685528966,2.4666523957004425,2.674699380189112,8.738194412333426,0.7536433696948793,2.619907436986119,2.4970668463062125,2.741184877935188,0.32077500000000003,0.27664924882421066,-2.2568959923462524,-2.406235601958854,-2.116974592498396,16.82153731106627,0.944574,9.344464726784647,0.0953,1.0260874238405353,0.9223329721982415,0.8044525286498255,-0.8150211900386257,nb-ablate-dist-eng-dist1_eng1-seed0,nb-ablate-dist-eng-dist1-eng1-seed0_20251221T141055Z,227
MAR,"['Arabic', 'Berber']",36828330,32.0,-5.0,91.0,2023,14.0,2457.8805046131624,7.566182025989628,0.91,1.25,1.0,0.75,0.75,False,6.8852256436505614,5.163919232737921,6.8852256436505614,6.8852256436505614,20,False,Morocco,,25-05-2025,False,unknown,,5.382426237729716,5.144009654125318,5.6143782942080005,219.839048623715,171.40165393587827,274.34276589557106,2.973924693813264e-58,1.962317540615701e-117,6.24083010878191e-73,0.9,1.0,3769.0,22.0,5.0,4.0,13.0,-2.255469148711845,-2.4096550597916706,-2.1052548685781374,5.0,95.0,1.0,6.0,1.0,True,True,14.01949574190159,2.7308019804754426,5.900347558575131,5.744005566079025,6.0565880422963225,0.6901696809523811,0.27582698083674123,2.5690220685528966,2.4666523957004425,2.674699380189112,8.738194412333426,0.7536433696948793,2.619907436986119,2.4970668463062125,2.741184877935188,0.32077500000000003,0.27664924882421066,-2.2568959923462524,-2.406235601958854,-2.116974592498396,10.556411517605202,0.991497,7.193756524738858,,-1.268156478959874,1.0924504852046037,-2.049295395804849,0.0,nb-ablate-dist-eng-dist1_eng1-seed0,nb-ablate-dist-eng-dist1-eng1-seed0_20251221T141055Z,216
