alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,run_label,run_id,bayes_rank
UKR,['Ukrainian'],32862000,49.0,32.0,82.3755,2023,18.0,2393.292074218166,7.516693991312429,0.823755,1.25,1.0,0.75,0.75,False,6.191914258813569,4.643935694110177,6.191914258813569,6.191914258813569,52,False,Ukraine,,25-05-2025,False,unknown,,,False,0.8940582684635484,0.5631597863485361,1.8671980598943783,2.709448539784368,1.7562130011514396,6.470142027998108,0.22085322481832872,0.01002228697904588,0.30329382792421616,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,0.0,,9.375282202934603,-5.150242379638659,0.0,0.854482826699359,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,57
ISR,"['Arabic', 'Hebrew']",10134800,31.47,35.13,88.1824,2024,84.97,3859.5903474815527,7.00581518275242,0.881824,1.25,1.0,0.75,0.75,False,6.177895967715471,4.633421975786603,6.177895967715471,6.177895967715471,53,False,Israel,,25-05-2025,False,unknown,,,False,1.4125426018152916,1.1493778433780064,2.041744295920295,4.293560454227062,3.1562286312575,7.704035604591461,0.08122569789962432,0.0034745465134073676,0.13441129860469914,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,17.89182068970841,0.892207,7.408334860674386,1.358075140729151,0.7680420818649164,-1.811672986978661,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,121
PER,"['Aymara', 'Quechua', 'Spanish']",34350244,-10.0,-76.0,81.9571,2024,,9886.041920852245,7.535929826329404,0.8195709999999999,1.25,1.0,0.75,1.0,False,6.176229543694616,6.176229543694616,6.176229543694616,6.176229543694616,54,False,Peru,,25-05-2025,False,unknown,,,False,4.508485282124381,4.064537287032695,4.651407608421489,92.3027797288932,58.23795483123214,104.73230394353887,6.430360561033813e-23,3.4309862523642007e-44,2.9701863283794242e-24,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,18.55279262955334,0.837661,9.295811893235234,1.5985098807798779,0.5666865209362961,0.7467624908939815,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,231
CZE,"['Czech', 'Slovak']",10882341,49.75,15.5,87.6878,2024,27.0,1286.7695582632664,7.036722330474317,0.8768779999999999,1.25,1.0,0.75,1.0,False,6.170347003701658,6.170347003701658,6.170347003701658,6.170347003701658,55,False,Czechia,,25-05-2025,False,unknown,,,False,-1.345117217846786,-1.8991500916617676,0.3648569979849911,0.3769325061196271,0.14969579387456988,1.4403080274958404,0.18997714442474084,0.1288835650321474,0.3613184007372742,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,16.202651941688483,0.8768779999999999,7.160666976265336,0.7436241718615985,0.7114553588517747,-2.147381602909248,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,70
IDN,['Indonesian'],284438782,-5.0,120.0,72.7808,2024,,12496.473829025206,8.453988810272648,0.727808,1.25,1.0,0.75,0.75,False,6.152880688026915,4.614660516020186,6.152880688026915,6.152880688026915,56,False,Indonesia,,25-05-2025,False,unknown,,,False,6.4448445792633855,5.55301651953659,6.681997837243941,673.6627155124022,258.0146895498309,797.9116182517126,4.234899104561548e-92,0.0,2.276609327580797e-110,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,11.344861779922974,,5.113501075206003,-1.0234425436166514,0.0,-4.922271988333034,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,241
LBY,['Arabic'],7459000,25.0,17.0,88.4989,2023,,3587.601937185113,6.8726806071519295,0.884989,1.25,1.0,0.75,0.75,False,6.082246737842779,4.561685053382084,6.082246737842779,6.082246737842779,57,False,Libya,,25-05-2025,False,unknown,,,False,0.958485885583432,0.6642971336534431,1.6754920894269816,2.7655611131462376,1.9431242855933233,5.341422961234621,0.19832812739313105,0.02558034817802749,0.27836358741096917,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,12.123234367221169,0.700834,8.818555073218446,-0.7403022173668569,0.06159215406832508,0.09985089444876001,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,68
KGZ,"['Kyrgyz', 'Russian']",7281800,41.0,75.0,88.4701,2023,,5660.831518833146,6.86223874654393,0.8847010000000001,1.25,1.0,0.75,0.75,False,6.071029481306162,4.553272110979622,6.071029481306162,6.071029481306162,58,False,Kyrgyzstan,,25-05-2025,False,unknown,,,False,2.091962550121726,1.919178653939575,2.356104587283157,8.185328964551326,6.815358403040352,10.549775578014376,0.0034296116747747256,0.000276397369734942,0.0074750852960482166,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,16.682145024583093,0.607171,9.201894107833127,0.9180442762444478,-0.28416309660555306,0.6194589051915504,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,183
GRC,['Greek'],10400720,39.0,22.0,86.2697,2024,51.0,2459.012756670915,7.017063404799118,0.862697,1.25,1.0,0.75,0.75,False,6.053599548129985,4.540199661097489,6.053599548129985,6.053599548129985,59,False,Greece,,25-05-2025,False,unknown,,,False,0.15278086694870335,-0.22358029448805375,1.1987455197556645,1.3203382983408942,0.7996506827517714,3.315954514150458,0.32929679583373295,0.12036710546145553,0.36762531204525745,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,11.599295803205079,0.7412009999999999,8.848346998804203,-0.930889782205561,0.21060619594134244,0.14023322390647477,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,14
SVK,['Slovak'],5413813,48.66666666,19.5,89.8251,2024,26.0,1599.2587468398117,6.733503250608721,0.898251,1.25,1.0,0.75,1.0,False,6.048376028362535,6.048376028362535,6.048376028362535,6.048376028362535,60,False,Slovakia,,25-05-2025,False,unknown,,,False,-1.3012850662714326,-1.8281129440307082,0.24977390998724103,0.3677097566513021,0.16071656395312187,1.2837351451831358,0.19940548957551285,0.13685552087930966,0.36263626563372875,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,14.57193202335173,0.907636,7.300731190645091,0.15043451277739364,0.8249979530482788,-1.9575275018697582,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,66
URY,['Spanish'],3499451,-33.0,-56.0,91.9911,2024,,10972.411931889446,6.543999916815401,0.919911,1.25,1.0,0.75,1.0,False,6.019897507477572,6.019897507477572,6.019897507477572,6.019897507477572,61,False,Uruguay,,25-05-2025,False,unknown,,,False,3.3330184216384793,3.019747976735736,3.4401889119105533,28.243116163506745,20.48612805367867,31.19285031463642,1.6285375910455913e-08,8.854668497908649e-13,2.5968538822894564e-08,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,19.64478255760019,0.931444,8.850753199570008,1.9957314550414922,0.9128847494144395,0.14349477851080622,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,220
SRB,['Serbian'],6567783,44.0,21.0,87.6907,2024,,1998.6345021182503,6.81741879522901,0.8769070000000001,1.25,1.0,0.75,1.0,False,5.978242263467886,5.978242263467886,5.978242263467886,5.978242263467886,62,False,Serbia,,25-05-2025,False,unknown,,,False,-0.7071644953084414,-1.1599285436547628,0.5824030490704587,0.601839993877688,0.31350858326159015,1.7903355307619708,0.27338491304611456,0.22820010200346624,0.3631588209699557,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,16.574690913480765,0.0927123,8.693094368728552,0.8789568358966301,-2.183277974197106,-0.07020845562997714,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,40
COL,['Spanish'],53057212,4.0,-72.0,77.3369,2023,4.22,8351.75380499986,7.724744425351789,0.773369,1.25,1.0,0.75,1.0,False,5.974077871489888,5.974077871489888,5.974077871489888,5.974077871489888,63,False,Colombia,,25-05-2025,False,unknown,,,False,4.156573926148512,3.7927354840192127,4.301263460567705,64.75761568850226,44.377628686344124,73.79296933326133,1.260328182018187e-18,6.608997712919639e-31,2.367035845631024e-18,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,17.786881361003886,0.773369,9.030346560479794,1.319902476055837,0.32935377933795956,0.38692980750216976,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,226
DZA,['Arabic'],47400000,28.0,3.0,76.9081,2023,7.0,2919.638592728831,7.675778341674085,0.769081,1.25,1.0,0.75,0.75,False,5.903295282793047,4.427471462094785,5.903295282793047,5.903295282793047,64,False,Algeria,,25-05-2025,False,unknown,,,False,1.3485167799222837,1.1028627368717223,2.0256982029824737,4.031416585209939,3.012778483513648,7.581402456349976,0.09453667800156929,0.0038653453376179497,0.14809286344047412,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,17.674132786665304,0.769081,7.979557567491823,1.2788891250676742,0.31352470579889313,-1.0373926043954833,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,111
ZAF,"['Afrikaans', 'English', 'Southern Ndebele', 'Northern Sotho', 'Southern Sotho', 'Swazi', 'Tswana', 'Tsonga', 'Venda', 'Xhosa', 'Zulu']",63100945,-29.0,24.0,75.6592,2023,31.0,9562.226924415081,7.800035863288702,0.7565919999999999,1.25,1.0,0.75,1.25,False,5.901444733877325,7.3768059173466565,5.901444733877325,5.901444733877325,65,False,South Africa,,25-05-2025,False,unknown,,,False,4.542909316847596,4.012393802090472,4.721097962269302,96.50454609840149,55.279039388391325,112.2914768134362,4.1908677975474963e-22,1.9176884398748565e-47,5.434739300211339e-23,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,16.795795280097252,0.33,9.01831776791444,0.9593856222139246,-1.3073347714881591,0.3706250318019749,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,230
PSE,['Arabic'],5483450,31.9,35.2,86.6377,2023,,3826.448231959289,6.739053887776157,0.866377,1.25,1.0,0.75,0.75,False,5.838561290129843,4.378920967597383,5.838561290129843,5.838561290129843,66,False,"Palestine, State of",,25-05-2025,False,unknown,,,False,0.6938355448207468,0.4130674435645522,1.3276850427412668,2.0959341992546805,1.5114469609246723,3.772300558292561,0.264472457210167,0.08675948618879417,0.33341093302435265,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,12.540757571577291,0.727039,9.62290542472566,-0.588424237300014,0.1583274320746776,1.1901309033892373,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,45
EGY,['Arabic'],107271260,27.0,30.0,72.6899,2023,35.0,3976.8298678628234,8.030483381842073,0.726899,1.25,1.0,0.75,0.75,False,5.837350339777621,4.3780127548332155,5.837350339777621,5.837350339777621,67,False,Egypt,,25-05-2025,False,unknown,,,False,2.60246118757213,2.4589266653031774,2.878849884197082,13.612564953009873,11.692255111398453,17.793796486132674,3.64421740786139e-05,3.3305888810292206e-07,9.772742431000698e-05,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,18.49087132456597,0.726899,8.288491690239606,1.5759854255484902,0.1578106246363684,-0.6186388890768784,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,205
LVA,['Latvian'],1829000,57.0,25.0,92.7076,2024,46.0,1720.970683241863,6.262213705476417,0.927076,1.25,1.0,0.75,1.0,False,5.805548033218255,5.805548033218255,5.805548033218255,5.805548033218255,68,False,Latvia,,25-05-2025,False,unknown,,,False,-1.936849623653964,-2.490945549671879,-0.3770565838951939,0.19669664225113898,0.08283160913663035,0.6858772641908237,0.1364899341008035,0.07624700471278369,0.34544085171363365,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,13.438487123487413,0.891806,9.165260163392075,-0.2618666961432674,0.7665617977023311,0.5698023628678331,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,92
JAM,"['English', 'Jamaican Patois']",2825544,18.25,-77.5,89.473,2023,97.64,7433.504947333831,6.4511020746169,0.89473,1.25,1.0,0.75,1.25,False,5.771994559221979,7.214993199027474,5.771994559221979,5.771994559221979,69,False,Jamaica,,25-05-2025,False,unknown,,,False,1.956808675648927,1.8214241574237027,2.11864880963975,7.10667523951032,6.180654410842182,8.319888137922094,0.0067480002069698645,0.002026917065982531,0.012788227558448525,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,11.545073146180547,,6.271556846800695,-0.9506137820619114,0.0,-3.3525517107923726,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,175
LUX,"['German', 'French', 'Luxembourgish']",681973,49.75,6.16666666,98.7606,2024,56.0,732.4403321678262,5.8337671808395735,0.987606,1.25,1.0,0.75,1.0,False,5.761463470400248,5.761463470400248,5.761463470400248,5.761463470400248,70,False,Luxembourg,,25-05-2025,False,unknown,,,False,-4.6018887047387205,-5.440626074374088,-2.0657529220692536,0.024475201086505582,0.004336768281894625,0.12672284321533608,0.02185561411213217,0.004318001445885387,0.11164001260646353,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,14.419279927373003,0.927076,7.451224660012243,0.09490588167778201,0.8967603573391962,-1.7535367647243782,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,157
SVN,['Slovene'],2130638,46.11666666,14.81666666,90.7636,2024,59.0,1480.382704853587,6.328509668410944,0.907636,1.25,1.0,0.75,0.75,False,5.743983201397835,4.3079874010483765,5.743983201397835,5.743983201397835,71,False,Slovenia,,25-05-2025,False,unknown,,,False,-2.315786494309217,-2.8983845451726826,-0.6422108141272121,0.14135997630033637,0.05511218041847017,0.5261279671770458,0.10489492833122019,0.0521570089141289,0.31088295771066765,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,16.176845386862315,0.9552930000000001,7.195496634062249,0.7342367955946267,1.0009228965303907,-2.1001707332390165,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,107
CRI,['Spanish'],5309625,10.0,-84.0,85.3951,2023,8.2,8587.534812944978,6.725063849484161,0.853951,1.25,1.0,0.75,1.0,False,5.742874999330849,5.742874999330849,5.742874999330849,5.742874999330849,72,False,Costa Rica,,25-05-2025,True,observed_multi,183.0,,False,2.6259081552492614,2.438178333103809,2.728686140961454,13.874748613886164,11.452159710193294,15.31275499692627,2.8552661488264474e-05,3.426165487221126e-06,0.00012169637107798768,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,15.485031769255382,0.853951,9.058183431506016,0.4825831061023018,0.6268207578652594,0.4246621015634256,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,206
LTU,['Lithuanian'],2894886,56.0,24.0,88.5029,2023,38.0,1662.9914952353934,6.461631465975109,0.885029,1.25,1.0,0.75,1.0,False,5.718731234700484,5.718731234700484,5.718731234700484,5.718731234700484,73,False,Lithuania,,25-05-2025,False,unknown,,,False,-1.8938344253097068,-2.4267533071416,-0.3816234764095502,0.20028899175994605,0.08832312664072076,0.6827520780780263,0.13974491991969448,0.08085673270120407,0.34494318625859854,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,13.432745346599102,0.987606,6.597746247536414,-0.2639553213183302,1.1202057447738274,-2.9104088285470606,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,88
PRI,"['English', 'Spanish']",3203295,18.25,-66.5,87.2918,2022,48.61,6718.1333671525435,6.505596935845423,0.872918,1.25,1.0,0.75,1.25,False,5.678852666044315,7.098565832555393,5.678852666044315,5.678852666044315,74,False,Puerto Rico,,25-05-2025,False,unknown,,,False,1.6600314633047393,1.509706027142943,1.803232958086889,5.285851985345269,4.525400254910924,6.0692373717191055,0.029125456778346714,0.014037760334353805,0.049011798333146936,0.9,3.59,4.0,23.0,5.0,4.0,14.0,12.0,-0.6700560381712455,-0.7991865146283345,-0.4984581013094936,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.6143854929282364,2.481565778525824,2.707824475635317,0.6841490590909092,0.2708939338374484,1.9756460728391179,1.789064861464496,2.4031082247392654,8.744890416992915,0.7377465833651973,1.8742665053311605,1.1412277714874384,2.0730947768893713,17.07168216757617,0.0,9.046211485512677,1.0597420641076005,-2.525523733216695,0.4084343801977364,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed1_20251221T160830Z,154
