alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_likelihood,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_alpha_prior_sigma,bayes_beta_prior_sigma,bayes_nb_alpha_sigma,bayes_nb_alpha_mean,bayes_nb_alpha_hdi_low,bayes_nb_alpha_hdi_high,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
THA,['Thai'],65859640,15.0,100.0,90.8672,2024,27.16,9424.76758538657,7.818619352454832,0.9086719999999999,1.25,1.0,0.75,0.75,False,7.104560484233837,5.328420363175378,7.104560484233837,7.104560484233837,11,False,Thailand,,25-05-2025,False,unknown,,,False,8.65167518531613,6.25472231600659,11.025450859921191,16624.787354380776,520.4648355441216,61417.55583582136,0.02776045827860463,0.023640114065655173,0.03209460106845892,0.9,1.0,2687.0,23.0,5.0,4.0,14.0,16.0,3.8867593894759778,2.630755334189756,5.36707026973612,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04983462112458159,0.039707752531387586,0.0611332235186819,14.158377011671128,2.749070037489086,2.8702451604009025,1.386872054891963,4.16129967315384,0.6841490590909092,0.2708939338374484,1.1257212831496104,-0.23524019582284134,2.355850866245833,0.32363846153846154,0.2659810274855117,0.9314397756850415,-0.5336032249792649,2.288003386496459,16.166790572497078,0.5679099999999999,,0.7305792626005162,-0.42909435971592935,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed0,nb-negbin-17-censored-dist0-eng1-usecensored1-seed0_20251221T172058Z,210
ARE,['Arabic'],11294243,24.0,54.0,100.0,2024,,5670.8964449129635,7.052857127514885,1.0,1.25,1.0,0.75,0.75,False,7.052857127514885,5.289642845636164,7.052857127514885,7.052857127514885,12,False,United Arab Emirates,,25-05-2025,False,unknown,,,False,7.37247611035768,5.350988597192505,9.439015208616818,3529.3311059876746,210.81680207042947,12569.332671780638,0.02964038844035857,0.024932232949928655,0.034425400313662945,0.9,1.0,2687.0,23.0,5.0,4.0,14.0,16.0,3.8867593894759778,2.630755334189756,5.36707026973612,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04983462112458159,0.039707752531387586,0.0611332235186819,14.158377011671128,2.749070037489086,2.8702451604009025,1.386872054891963,4.16129967315384,0.6841490590909092,0.2708939338374484,1.1257212831496104,-0.23524019582284134,2.355850866245833,0.32363846153846154,0.2659810274855117,0.9314397756850415,-0.5336032249792649,2.288003386496459,16.23980368483258,1.0,,0.7571384667458534,1.1659579689909894,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed0,nb-negbin-17-censored-dist0-eng1-usecensored1-seed0_20251221T172058Z,179
NLD,['Dutch'],18100436,52.5,5.75,97.0068,2023,90.0,541.5892661634281,7.257689036201425,0.9700679999999999,1.25,1.0,0.75,1.0,False,7.0404518879698434,7.0404518879698434,7.0404518879698434,7.0404518879698434,13,False,Netherlands,,25-05-2025,True,censored,,2.0,True,9.758885795055756,6.6415134189876115,12.923741552191252,126309.21156453743,766.253802917363,409929.95850270416,0.026496664384637166,0.02157137491620738,0.032493681647641916,0.9,1.0,2687.0,23.0,5.0,4.0,14.0,16.0,3.8867593894759778,2.630755334189756,5.36707026973612,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04983462112458159,0.039707752531387586,0.0611332235186819,14.158377011671128,2.749070037489086,2.8702451604009025,1.386872054891963,4.16129967315384,0.6841490590909092,0.2708939338374484,1.1257212831496104,-0.23524019582284134,2.355850866245833,0.32363846153846154,0.2659810274855117,0.9314397756850415,-0.5336032249792649,2.288003386496459,15.539516387540328,0.99,,0.5024023968231414,1.1290431519689126,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed0,nb-negbin-17-censored-dist0-eng1-usecensored1-seed0_20251221T172058Z,223
JPN,['Japanese'],123210000,36.0,138.0,86.9815,2023,,9297.2835255448,8.090645957573315,0.869815,1.25,1.0,0.75,0.75,False,7.037365213586633,5.278023910189975,7.037365213586633,7.037365213586633,14,False,Japan,,25-05-2025,True,censored,,2.0,True,9.32640914380491,6.834161995375667,11.676962527163711,34461.91653298538,929.0494857404932,117825.80061743721,0.02683987818720044,0.022947980058843683,0.03102000531728588,0.9,1.0,2687.0,23.0,5.0,4.0,14.0,16.0,3.8867593894759778,2.630755334189756,5.36707026973612,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04983462112458159,0.039707752531387586,0.0611332235186819,14.158377011671128,2.749070037489086,2.8702451604009025,1.386872054891963,4.16129967315384,0.6841490590909092,0.2708939338374484,1.1257212831496104,-0.23524019582284134,2.355850866245833,0.32363846153846154,0.2659810274855117,0.9314397756850415,-0.5336032249792649,2.288003386496459,16.83234696442963,0.933917,0.154,0.9726816400795743,0.922013783663999,-0.6377840673154852,nb-negbin-17-censored-dist0_eng1-usecensored1-seed0,nb-negbin-17-censored-dist0-eng1-usecensored1-seed0_20251221T172058Z,221
BRA,['Portuguese'],213421037,-10.0,-55.0,84.4635,2024,5.0,8673.413338358518,8.329237225785352,0.8446349999999999,1.25,1.0,0.75,1.0,False,7.03516528420121,7.03516528420121,7.03516528420121,7.03516528420121,15,False,Brazil,,25-05-2025,True,censored,,2.0,True,8.83710873013376,5.6368740743630426,12.118295482211302,52221.584311687206,280.5842634787356,183193.0187378467,0.027481419215472473,0.02295861354462348,0.03244113486253898,0.9,1.0,2687.0,23.0,5.0,4.0,14.0,16.0,3.8867593894759778,2.630755334189756,5.36707026973612,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04983462112458159,0.039707752531387586,0.0611332235186819,14.158377011671128,2.749070037489086,2.8702451604009025,1.386872054891963,4.16129967315384,0.6841490590909092,0.2708939338374484,1.1257212831496104,-0.23524019582284134,2.355850866245833,0.32363846153846154,0.2659810274855117,0.9314397756850415,-0.5336032249792649,2.288003386496459,19.178777472104436,0.8446349999999999,0.05,1.8262177361689858,0.5924309143274922,-1.0287893994746182,nb-negbin-17-censored-dist0_eng1-usecensored1-seed0,nb-negbin-17-censored-dist0-eng1-usecensored1-seed0_20251221T172058Z,214
FRA,['French'],66351959,46.0,2.0,88.6538,2024,39.0,933.9888303008761,7.821853749662105,0.886538,1.25,1.0,0.75,1.0,False,6.934370579517943,6.934370579517943,6.934370579517943,6.934370579517943,16,False,France,,25-05-2025,True,censored,,2.0,True,8.982096660243387,6.791419763063371,11.119768134016844,19772.64748163828,890.1765405264106,67492.25582066413,0.02732775745027255,0.023335921819860966,0.031502450567761076,0.9,1.0,2687.0,23.0,5.0,4.0,14.0,16.0,3.8867593894759778,2.630755334189756,5.36707026973612,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04983462112458159,0.039707752531387586,0.0611332235186819,14.158377011671128,2.749070037489086,2.8702451604009025,1.386872054891963,4.16129967315384,0.6841490590909092,0.2708939338374484,1.1257212831496104,-0.23524019582284134,2.355850866245833,0.32363846153846154,0.2659810274855117,0.9314397756850415,-0.5336032249792649,2.288003386496459,18.010483843551544,0.886538,0.39,1.4012399754641425,0.7471150720951013,0.24949726335331665,nb-negbin-17-censored-dist0_eng1-usecensored1-seed0,nb-negbin-17-censored-dist0-eng1-usecensored1-seed0_20251221T172058Z,218
ITA,"['Italian', 'Catalan']",58927633,42.83333333,12.83333333,89.2207,2024,34.0,1648.6771163328056,7.7703189967427955,0.892207,1.25,1.0,0.75,1.0,False,6.932733001126899,6.932733001126899,6.932733001126899,6.932733001126899,17,False,Italy,,25-05-2025,False,unknown,,,False,8.706665829229603,6.502336518077888,10.84832407619306,14976.1908403694,666.6975682737454,51447.8646340726,0.02769893887246423,0.02361917953185858,0.03195092301969555,0.9,1.0,2687.0,23.0,5.0,4.0,14.0,16.0,3.8867593894759778,2.630755334189756,5.36707026973612,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04983462112458159,0.039707752531387586,0.0611332235186819,14.158377011671128,2.749070037489086,2.8702451604009025,1.386872054891963,4.16129967315384,0.6841490590909092,0.2708939338374484,1.1257212831496104,-0.23524019582284134,2.355850866245833,0.32363846153846154,0.2659810274855117,0.9314397756850415,-0.5336032249792649,2.288003386496459,14.854211470395835,0.89473,0.9764,0.2531163081462489,0.7773556901995866,2.4541657900659666,nb-negbin-17-censored-dist0_eng1-usecensored1-seed0,nb-negbin-17-censored-dist0-eng1-usecensored1-seed0_20251221T172058Z,212
TUR,['Turkish'],85664944,39.0,35.0,87.3079,2024,17.0,3233.5273059631077,7.932803135318054,0.873079,1.25,1.0,0.75,0.75,False,6.925963828580352,5.194472871435265,6.925963828580352,6.925963828580352,18,False,Türkiye,,25-05-2025,False,unknown,,,False,8.422479216768947,5.80946149211966,11.06374805018616,16708.45740526098,333.4395516846986,63815.43729318491,0.028069596316836188,0.0237776339575191,0.032637996635459236,0.9,1.0,2687.0,23.0,5.0,4.0,14.0,16.0,3.8867593894759778,2.630755334189756,5.36707026973612,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04983462112458159,0.039707752531387586,0.0611332235186819,14.158377011671128,2.749070037489086,2.8702451604009025,1.386872054891963,4.16129967315384,0.6841490590909092,0.2708939338374484,1.1257212831496104,-0.23524019582284134,2.355850866245833,0.32363846153846154,0.2659810274855117,0.9314397756850415,-0.5336032249792649,2.288003386496459,9.272657678041044,0.743146,,-1.777226213593505,0.2177861278521367,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed0,nb-negbin-17-censored-dist0-eng1-usecensored1-seed0_20251221T172058Z,203
CHL,['Spanish'],20206953,-30.0,-71.0,94.4574,2023,9.53,11434.350148808817,7.3055008313257455,0.944574,1.25,1.0,0.75,1.0,False,6.9005861422486845,6.9005861422486845,6.9005861422486845,6.9005861422486845,19,False,Chile,,25-05-2025,False,unknown,,,False,6.9499054238942115,4.394650096167438,9.625205475940426,4126.917133755323,81.01627984091175,15141.666875636549,0.03023781867627285,0.02516408841174198,0.035574957945001415,0.9,1.0,2687.0,23.0,5.0,4.0,14.0,16.0,3.8867593894759778,2.630755334189756,5.36707026973612,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04983462112458159,0.039707752531387586,0.0611332235186819,14.158377011671128,2.749070037489086,2.8702451604009025,1.386872054891963,4.16129967315384,0.6841490590909092,0.2708939338374484,1.1257212831496104,-0.23524019582284134,2.355850866245833,0.32363846153846154,0.2659810274855117,0.9314397756850415,-0.5336032249792649,2.288003386496459,16.82153731106627,0.944574,0.0953,0.9687495273229152,0.9613539041644263,-0.8584764999860729,nb-negbin-17-censored-dist0_eng1-usecensored1-seed0,nb-negbin-17-censored-dist0-eng1-usecensored1-seed0_20251221T172058Z,172
MAR,"['Arabic', 'Berber']",36828330,32.0,-5.0,91.0,2023,14.0,2457.8805046131624,7.566182025989628,0.91,1.25,1.0,0.75,0.75,False,6.8852256436505614,5.163919232737921,6.8852256436505614,6.8852256436505614,20,False,Morocco,,25-05-2025,False,unknown,,,False,7.58946387651072,5.103959807061213,10.176811068874782,6865.589058017227,164.6726993228024,26286.507635747323,0.029276183462640347,0.0246129634114682,0.034174098238783215,0.9,1.0,2687.0,23.0,5.0,4.0,14.0,16.0,3.8867593894759778,2.630755334189756,5.36707026973612,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04983462112458159,0.039707752531387586,0.0611332235186819,14.158377011671128,2.749070037489086,2.8702451604009025,1.386872054891963,4.16129967315384,0.6841490590909092,0.2708939338374484,1.1257212831496104,-0.23524019582284134,2.355850866245833,0.32363846153846154,0.2659810274855117,0.9314397756850415,-0.5336032249792649,2.288003386496459,10.556411517605202,0.991497,,-1.3102487186379026,1.1345693000771173,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed0,nb-negbin-17-censored-dist0-eng1-usecensored1-seed0_20251221T172058Z,187
